"001902","CAYUGA ISD","07","001902001","CAYUGA H S"
"001902","CAYUGA ISD","07","001902103","CAYUGA EL"
"001903","ELKHART ISD","07","001903001","ELKHART H S"
"001903","ELKHART ISD","07","001903101","ELKHART EL"
"001904","FRANKSTON ISD","07","001904001","FRANKSTON H S"
"001904","FRANKSTON ISD","07","001904041","FRANKSTON MIDDLE"
"001904","FRANKSTON ISD","07","001904102","FRANKSTON EL"
"001906","NECHES ISD","07","001906002","NECHES H S"
"001906","NECHES ISD","07","001906102","NECHES EL"
"001907","PALESTINE ISD","07","001907001","PALESTINE H S"
"001907","PALESTINE ISD","07","001907002","DAYTOP CAMPUS"
"001907","PALESTINE ISD","07","001907041","PALESTINE MIDDLE"
"001907","PALESTINE ISD","07","001907042","WASHINGTON 6TH GR CTR"
"001907","PALESTINE ISD","07","001907101","NORTHSIDE PRI"
"001907","PALESTINE ISD","07","001907104","SAM HOUSTON PRI"
"001907","PALESTINE ISD","07","001907107","SOUTHSIDE PRI"
"001907","PALESTINE ISD","07","001907108","RUSK PRI"
"001907","PALESTINE ISD","07","001907110","STORY EL"
"001908","WESTWOOD ISD","07","001908002","WESTWOOD H S"
"001908","WESTWOOD ISD","07","001908041","WESTWOOD J H"
"001908","WESTWOOD ISD","07","001908101","WESTWOOD EL"
"001908","WESTWOOD ISD","07","001908102","WESTWOOD PRI"
"001909","SLOCUM ISD","07","001909001","SLOCUM SCHOOL"
"002901","ANDREWS ISD","18","002901001","ANDREWS H S"
"002901","ANDREWS ISD","18","002901041","ANDREWS MIDDLE"
"002901","ANDREWS ISD","18","002901101","DEVONIAN EL"
"002901","ANDREWS ISD","18","002901102","GLORIETA EL"
"002901","ANDREWS ISD","18","002901103","SAN ANDRES EL"
"002901","ANDREWS ISD","18","002901104","UNDERWOOD EL"
"002901","ANDREWS ISD","18","002901105","CLEARFORK EL"
"003902","HUDSON ISD","07","003902001","HUDSON H S"
"003902","HUDSON ISD","07","003902041","HUDSON J H"
"003902","HUDSON ISD","07","003902101","HUDSON PRI"
"003902","HUDSON ISD","07","003902102","HUDSON EL"
"003903","LUFKIN ISD","07","003903002","LUFKIN H S"
"003903","LUFKIN ISD","07","003903003","ALTERNATIVE SCHOOL"
"003903","LUFKIN ISD","07","003903041","LUFKIN WEST J H"
"003903","LUFKIN ISD","07","003903042","LUFKIN DUNBAR INT"
"003903","LUFKIN ISD","07","003903043","LUFKIN EAST J H"
"003903","LUFKIN ISD","07","003903103","COSTON EL"
"003903","LUFKIN ISD","07","003903104","GARRETT EL"
"003903","LUFKIN ISD","07","003903105","HACKNEY SP ED"
"003903","LUFKIN ISD","07","003903106","HERTY EL"
"003903","LUFKIN ISD","07","003903107","KURTH EL"
"003903","LUFKIN ISD","07","003903109","SLACK EL"
"003903","LUFKIN ISD","07","003903110","TROUT EL"
"003903","LUFKIN ISD","07","003903112","BROOKHOLLOW EL"
"003903","LUFKIN ISD","07","003903114","SPECIAL SERVICES"
"003903","LUFKIN ISD","07","003903115","ANDERSON EL"
"003903","LUFKIN ISD","07","003903116","BRANDON EL"
"003903","LUFKIN ISD","07","003903117","STATE SCHOOL"
"003903","LUFKIN ISD","07","003903201","JUVENILE DETENTION CTR"
"003904","HUNTINGTON ISD","07","003904001","HUNTINGTON H S"
"003904","HUNTINGTON ISD","07","003904005","PRIDE ALTER SCHOOL"
"003904","HUNTINGTON ISD","07","003904041","HUNTINGTON MIDDLE"
"003904","HUNTINGTON ISD","07","003904101","HUNTINGTON EL"
"003904","HUNTINGTON ISD","07","003904102","HUNTINGTON INT"
"003905","DIBOLL ISD","07","003905001","DIBOLL H S"
"003905","DIBOLL ISD","07","003905041","DIBOLL J H"
"003905","DIBOLL ISD","07","003905101","TEMPLE EL"
"003905","DIBOLL ISD","07","003905102","DIBOLL PRI"
"003906","ZAVALLA ISD","07","003906001","ZAVALLA H S"
"003906","ZAVALLA ISD","07","003906101","ZAVALLA EL"
"003907","CENTRAL ISD","07","003907001","CENTRAL H S"
"003907","CENTRAL ISD","07","003907041","CENTRAL J H"
"003907","CENTRAL ISD","07","003907101","CENTRAL PRI"
"003907","CENTRAL ISD","07","003907102","CENTRAL EL"
"004901","ARANSAS COUNTY ISD","02","004901001","ROCKPORT-FULTON H S"
"004901","ARANSAS COUNTY ISD","02","004901041","ROCKPORT-FULTON J H"
"004901","ARANSAS COUNTY ISD","02","004901042","ROCKPORT INT"
"004901","ARANSAS COUNTY ISD","02","004901101","FULTON EL"
"004901","ARANSAS COUNTY ISD","02","004901102","ROCKPORT EL"
"004901","ARANSAS COUNTY ISD","02","004901103","LIVEOAK EL"
"005901","ARCHER CITY ISD","09","005901001","ARCHER CITY H S"
"005901","ARCHER CITY ISD","09","005901101","ARCHER CITY EL"
"005902","HOLLIDAY ISD","09","005902001","HOLLIDAY H S"
"005902","HOLLIDAY ISD","09","005902041","HOLLIDAY MIDDLE"
"005902","HOLLIDAY ISD","09","005902101","HOLLIDAY EL"
"005903","MEGARGEL ISD","09","005903001","MEGARGEL H S"
"005903","MEGARGEL ISD","09","005903101","MEGARGEL EL"
"005904","WINDTHORST ISD","09","005904001","WINDTHORST H S"
"005904","WINDTHORST ISD","09","005904101","WINDTHORST EL"
"006902","CLAUDE ISD","16","006902001","CLAUDE H S"
"006902","CLAUDE ISD","16","006902101","CLAUDE EL"
"007901","CHARLOTTE ISD","20","007901001","CHARLOTTE H S"
"007901","CHARLOTTE ISD","20","007901041","CHARLOTTE J H"
"007901","CHARLOTTE ISD","20","007901101","CHARLOTTE EL"
"007902","JOURDANTON ISD","20","007902001","JOURDANTON H S"
"007902","JOURDANTON ISD","20","007902041","JOURDANTON J H"
"007902","JOURDANTON ISD","20","007902101","JOURDANTON EL"
"007904","LYTLE ISD","20","007904001","LYTLE H S"
"007904","LYTLE ISD","20","007904041","LYTLE MIDDLE"
"007904","LYTLE ISD","20","007904101","LYTLE EL"
"007905","PLEASANTON ISD","20","007905001","PLEASANTON H S"
"007905","PLEASANTON ISD","20","007905041","PLEASANTON J H"
"007905","PLEASANTON ISD","20","007905101","CAMPBELLTON EL"
"007905","PLEASANTON ISD","20","007905102","LEMING EL"
"007905","PLEASANTON ISD","20","007905103","PLEASANTON EL"
"007905","PLEASANTON ISD","20","007905104","PLEASANTON PRI"
"007906","POTEET ISD","20","007906001","POTEET H S"
"007906","POTEET ISD","20","007906041","POTEET J H"
"007906","POTEET ISD","20","007906101","POTEET EL"
"008901","BELLVILLE ISD","06","008901001","BELLVILLE H S"
"008901","BELLVILLE ISD","06","008901041","BELLVILLE J H"
"008901","BELLVILLE ISD","06","008901101","O'BRYANT-SPICER EL"
"008901","BELLVILLE ISD","06","008901105","WEST END EL"
"008902","SEALY ISD","06","008902001","SEALY H S"
"008902","SEALY ISD","06","008902041","SEALY J H"
"008902","SEALY ISD","06","008902102","SELMAN EL"
"008903","WALLIS-ORCHARD ISD","06","008903001","BRAZOS H S"
"008903","WALLIS-ORCHARD ISD","06","008903041","BRAZOS MIDDLE"
"008903","WALLIS-ORCHARD ISD","06","008903101","WALLIS EL"
"008903","WALLIS-ORCHARD ISD","06","008903102","ORCHARD EL"
"009901","MULESHOE ISD","17","009901001","MULESHOE H S"
"009901","MULESHOE ISD","17","009901041","WATSON J H"
"009901","MULESHOE ISD","17","009901101","MARY DESHAZO EL"
"009901","MULESHOE ISD","17","009901103","DILLMAN EL"
"009903","THREE WAY ISD","17","009903001","THREE WAY SCHOOL"
"010901","MEDINA ISD","20","010901001","MEDINA SCHOOL"
"010902","BANDERA ISD","20","010902001","BANDERA H S"
"010902","BANDERA ISD","20","010902041","BANDERA J H"
"010902","BANDERA ISD","20","010902101","ALKEK EL"
"011901","BASTROP ISD","13","011901001","BASTROP H S"
"011901","BASTROP ISD","13","011901022","GENESIS H S"
"011901","BASTROP ISD","13","011901033","GATEWAY SCHOOL"
"011901","BASTROP ISD","13","011901038","PINE STREET ALTER"
"011901","BASTROP ISD","13","011901041","BASTROP MIDDLE"
"011901","BASTROP ISD","13","011901101","EMILE EL"
"011901","BASTROP ISD","13","011901102","MINA EL"
"011901","BASTROP ISD","13","011901103","CEDAR CREEK EL"
"011902","ELGIN ISD","13","011902001","ELGIN H S"
"011902","ELGIN ISD","13","011902002","PHOENIX LRN CTR"
"011902","ELGIN ISD","13","011902041","ELGIN MIDDLE"
"011902","ELGIN ISD","13","011902101","ELGIN EL"
"011902","ELGIN ISD","13","011902102","ELGIN PRI"
"011904","SMITHVILLE ISD","13","011904002","SMITHVILLE H S"
"011904","SMITHVILLE ISD","13","011904039","ALTERNATIVE SCHOOL"
"011904","SMITHVILLE ISD","13","011904041","SMITHVILLE J H"
"011904","SMITHVILLE ISD","13","011904101","SMITHVILLE EL"
"011904","SMITHVILLE ISD","13","011904102","BROWN EL"
"011905","MCDADE ISD","13","011905101","MCDADE EL"
"012901","SEYMOUR ISD","09","012901001","SEYMOUR H S"
"012901","SEYMOUR ISD","09","012901101","SEYMOUR EL"
"013901","BEEVILLE ISD","02","013901001","JONES H S"
"013901","BEEVILLE ISD","02","013901041","MORENO J H"
"013901","BEEVILLE ISD","02","013901101","HALL EL"
"013901","BEEVILLE ISD","02","013901102","FADDEN-MCKEOWN EL"
"013901","BEEVILLE ISD","02","013901104","MADDERRA-FLOURNOY EL"
"013901","BEEVILLE ISD","02","013901105","TYLER EL"
"013901","BEEVILLE ISD","02","013901106","THOMAS JEFFERSON INT"
"013902","PAWNEE ISD","02","013902101","PAWNEE EL-J H"
"013903","PETTUS ISD","02","013903001","PETTUS H S"
"013903","PETTUS ISD","02","013903101","PETTUS EL"
"013905","SKIDMORE-TYNAN ISD","02","013905001","SKIDMORE-TYNAN H S"
"013905","SKIDMORE-TYNAN ISD","02","013905041","SKIDMORE-TYNAN J H"
"013905","SKIDMORE-TYNAN ISD","02","013905101","SKIDMORE-TYNAN EL"
"014901","ACADEMY ISD","12","014901001","ACADEMY H S"
"014901","ACADEMY ISD","12","014901041","ACADEMY J H"
"014901","ACADEMY ISD","12","014901101","ACADEMY EL"
"014902","BARTLETT ISD","12","014902001","BARTLETT H S"
"014902","BARTLETT ISD","12","014902101","BARTLETT EL"
"014903","BELTON ISD","12","014903001","BELTON H S"
"014903","BELTON ISD","12","014903041","BELTON J H"
"014903","BELTON ISD","12","014903102","LEON HEIGHTS EL"
"014903","BELTON ISD","12","014903103","MILLER HEIGHTS EL"
"014903","BELTON ISD","12","014903104","SOUTHWEST EL"
"014903","BELTON ISD","12","014903107","CENTRAL EL"
"014903","BELTON ISD","12","014903108","LAKEWOOD EL"
"014903","BELTON ISD","12","014903109","SPARTA EL"
"014903","BELTON ISD","12","014903110","BELTON INT"
"014905","HOLLAND ISD","12","014905001","HOLLAND H S"
"014905","HOLLAND ISD","12","014905041","BOWMAN MIDDLE"
"014905","HOLLAND ISD","12","014905101","HOLLAND EL"
"014906","KILLEEN ISD","12","014906001","KILLEEN H S"
"014906","KILLEEN ISD","12","014906002","ELLISON H S"
"014906","KILLEEN ISD","12","014906004","KILLEEN ALTER CTR H S"
"014906","KILLEEN ISD","12","014906006","CVGA PROGRAM"
"014906","KILLEEN ISD","12","014906009","MIDDLE LEVEL LRN CTR"
"014906","KILLEEN ISD","12","014906010","PREGNANT STUDENT CAMPUS"
"014906","KILLEEN ISD","12","014906021","WOODS PSYCH INST"
"014906","KILLEEN ISD","12","014906022","METROPLEX HOSPITAL"
"014906","KILLEEN ISD","12","014906041","FAIRWAY MIDDLE"
"014906","KILLEEN ISD","12","014906042","NOLAN MIDDLE"
"014906","KILLEEN ISD","12","014906043","RANCIER MIDDLE"
"014906","KILLEEN ISD","12","014906044","MANOR MIDDLE"
"014906","KILLEEN ISD","12","014906045","SMITH MIDDLE"
"014906","KILLEEN ISD","12","014906046","EASTERN HILLS MIDDLE"
"014906","KILLEEN ISD","12","014906102","CLIFTON PARK EL"
"014906","KILLEEN ISD","12","014906103","EAST WARD EL"
"014906","KILLEEN ISD","12","014906104","FOWLER EL"
"014906","KILLEEN ISD","12","014906105","HARKER HEIGHTS EL"
"014906","KILLEEN ISD","12","014906106","HAYNES EL"
"014906","KILLEEN ISD","12","014906107","KILLEEN DEVEL CTR"
"014906","KILLEEN ISD","12","014906108","MEADOWS EL"
"014906","KILLEEN ISD","12","014906109","PEEBLES EL"
"014906","KILLEEN ISD","12","014906110","PERSHING PARK EL"
"014906","KILLEEN ISD","12","014906111","SUGAR LOAF EL"
"014906","KILLEEN ISD","12","014906112","WEST WARD EL"
"014906","KILLEEN ISD","12","014906113","BELLAIRE EL"
"014906","KILLEEN ISD","12","014906114","MARLBORO EL"
"014906","KILLEEN ISD","12","014906115","NOLANVILLE EL"
"014906","KILLEEN ISD","12","014906116","CLARKE EL"
"014906","KILLEEN ISD","12","014906117","DUNCAN EL"
"014906","KILLEEN ISD","12","014906119","HAY BRANCH EL"
"014906","KILLEEN ISD","12","014906120","WILLOW SPRINGS EL"
"014906","KILLEEN ISD","12","014906121","MOUNTAIN VIEW EL"
"014906","KILLEEN ISD","12","014906122","REECES CREEK EL"
"014906","KILLEEN ISD","12","014906123","CLEAR CREEK EL"
"014906","KILLEEN ISD","12","014906124","CEDAR VALLEY EL"
"014906","KILLEEN ISD","12","014906125","BROOKHAVEN EL"
"014907","ROGERS ISD","12","014907001","ROGERS H S"
"014907","ROGERS ISD","12","014907041","ROGERS J H"
"014907","ROGERS ISD","12","014907102","ROGERS EL"
"014908","SALADO ISD","12","014908001","SALADO H S"
"014908","SALADO ISD","12","014908101","THOMAS ARNOLD EL"
"014909","TEMPLE ISD","12","014909002","TEMPLE H S"
"014909","TEMPLE ISD","12","014909041","LAMAR MIDDLE"
"014909","TEMPLE ISD","12","014909042","TRAVIS MIDDLE"
"014909","TEMPLE ISD","12","014909044","BONHAM MIDDLE"
"014909","TEMPLE ISD","12","014909101","BETHUNE/MEGA COMET EL"
"014909","TEMPLE ISD","12","014909102","CATER EL"
"014909","TEMPLE ISD","12","014909104","DICKSON EL"
"014909","TEMPLE ISD","12","014909105","EMERSON EL"
"014909","TEMPLE ISD","12","014909106","FREEMAN HEIGHTS EL"
"014909","TEMPLE ISD","12","014909107","JEFFERSON EL"
"014909","TEMPLE ISD","12","014909108","LANIER EL"
"014909","TEMPLE ISD","12","014909109","REAGAN/COMET EL"
"014909","TEMPLE ISD","12","014909110","SCOTT EL"
"014909","TEMPLE ISD","12","014909111","THORNTON EL"
"014909","TEMPLE ISD","12","014909113","WHEATLEY EL"
"014909","TEMPLE ISD","12","014909114","WESTERN HILLS EL"
"014909","TEMPLE ISD","12","014909115","MERIDITH-DUNBAR/COMET EL"
"014909","TEMPLE ISD","12","014909198","SCOTT & WHITE HOSPITAL"
"014909","TEMPLE ISD","12","014909200","SOUTHLAND VILLA"
"014910","TROY ISD","12","014910001","TROY H S"
"014910","TROY ISD","12","014910041","TROY MIDDLE"
"014910","TROY ISD","12","014910101","TROY EL"
"014910","TROY ISD","12","014910102","TROY INT"
"015901","ALAMO HEIGHTS ISD","20","015901001","ALAMO HEIGHTS H S"
"015901","ALAMO HEIGHTS ISD","20","015901041","ALAMO HEIGHTS J H"
"015901","ALAMO HEIGHTS ISD","20","015901101","CAMBRIDGE EL"
"015901","ALAMO HEIGHTS ISD","20","015901102","HOWARD EL"
"015901","ALAMO HEIGHTS ISD","20","015901104","WOODRIDGE EL"
"015904","HARLANDALE ISD","20","015904001","HARLANDALE H S"
"015904","HARLANDALE ISD","20","015904002","MCCOLLUM H S"
"015904","HARLANDALE ISD","20","015904003","ALTERNATIVE CTR"
"015904","HARLANDALE ISD","20","015904041","HARLANDALE MIDDLE"
"015904","HARLANDALE ISD","20","015904042","A LEAL JR MIDDLE"
"015904","HARLANDALE ISD","20","015904043","TERRELL WELLS MIDDLE"
"015904","HARLANDALE ISD","20","015904044","KINGSBOROUGH MIDDLE"
"015904","HARLANDALE ISD","20","015904101","CARROLL BELL EL"
"015904","HARLANDALE ISD","20","015904102","BELLAIRE EL"
"015904","HARLANDALE ISD","20","015904103","COLLIER EL"
"015904","HARLANDALE ISD","20","015904104","COLUMBIA HEIGHTS EL"
"015904","HARLANDALE ISD","20","015904105","FLANDERS EL"
"015904","HARLANDALE ISD","20","015904106","V M ADAMS EL"
"015904","HARLANDALE ISD","20","015904107","GILLETTE EL"
"015904","HARLANDALE ISD","20","015904108","H W SCHULZE EL"
"015904","HARLANDALE ISD","20","015904109","MORRILL EL"
"015904","HARLANDALE ISD","20","015904110","RAYBURN EL"
"015904","HARLANDALE ISD","20","015904111","SCHEH EL"
"015904","HARLANDALE ISD","20","015904112","STONEWALL CHILD DEVEL CTR"
"015904","HARLANDALE ISD","20","015904113","VESTAL EL"
"015904","HARLANDALE ISD","20","015904114","WRIGHT EL"
"015904","HARLANDALE ISD","20","015904115","MULTI HANDICAPPED CTR"
"015904","HARLANDALE ISD","20","015904116","E H GILBERT EL"
"015905","EDGEWOOD ISD","20","015905001","EDGEWOOD H S"
"015905","EDGEWOOD ISD","20","015905002","KENNEDY H S"
"015905","EDGEWOOD ISD","20","015905003","MEMORIAL H S"
"015905","EDGEWOOD ISD","20","015905006","COMPETENCY BASED H S"
"015905","EDGEWOOD ISD","20","015905041","BRENTWOOD MIDDLE"
"015905","EDGEWOOD ISD","20","015905042","ALTERNATIVE CTR"
"015905","EDGEWOOD ISD","20","015905044","E T WRENN J H"
"015905","EDGEWOOD ISD","20","015905045","TRUMAN MIDDLE"
"015905","EDGEWOOD ISD","20","015905046","GUS GARCIA J H"
"015905","EDGEWOOD ISD","20","015905101","HOELSCHER EL"
"015905","EDGEWOOD ISD","20","015905102","BURLESON EL"
"015905","EDGEWOOD ISD","20","015905103","GUERRA EL"
"015905","EDGEWOOD ISD","20","015905104","CENIZO PARK EL"
"015905","EDGEWOOD ISD","20","015905105","CORONADO/ESCOBAR EL"
"015905","EDGEWOOD ISD","20","015905106","ALONSO S PERALES EL"
"015905","EDGEWOOD ISD","20","015905107","EMMA FREY EL"
"015905","EDGEWOOD ISD","20","015905108","GARDENDALE EL"
"015905","EDGEWOOD ISD","20","015905109","JOHNSON EL"
"015905","EDGEWOOD ISD","20","015905110","LAS PALMAS EL"
"015905","EDGEWOOD ISD","20","015905112","LOMA PARK EL"
"015905","EDGEWOOD ISD","20","015905113","ROOSEVELT EL"
"015905","EDGEWOOD ISD","20","015905114","STAFFORD EL"
"015905","EDGEWOOD ISD","20","015905115","H K WILLIAMS EL"
"015905","EDGEWOOD ISD","20","015905116","WINSTON EL"
"015905","EDGEWOOD ISD","20","015905117","H B GONZALEZ EL"
"015905","EDGEWOOD ISD","20","015905118","CARDENAS CENTER"
"015906","RANDOLPH FIELD ISD","20","015906001","RANDOLPH H S"
"015906","RANDOLPH FIELD ISD","20","015906041","RANDOLPH MIDDLE"
"015906","RANDOLPH FIELD ISD","20","015906101","RANDOLPH EL"
"015907","SAN ANTONIO ISD","20","015907001","BRACKENRIDGE H S"
"015907","SAN ANTONIO ISD","20","015907002","BURBANK H S"
"015907","SAN ANTONIO ISD","20","015907003","EDISON H S"
"015907","SAN ANTONIO ISD","20","015907004","FOX TECHNICAL H S"
"015907","SAN ANTONIO ISD","20","015907005","HIGHLANDS H S"
"015907","SAN ANTONIO ISD","20","015907006","HOUSTON H S"
"015907","SAN ANTONIO ISD","20","015907007","JEFFERSON H S"
"015907","SAN ANTONIO ISD","20","015907008","LANIER H S"
"015907","SAN ANTONIO ISD","20","015907009","NAVARRO ACHIEVEMENT CTR"
"015907","SAN ANTONIO ISD","20","015907010","ALAMO ACHIEVEMENT CTR"
"015907","SAN ANTONIO ISD","20","015907041","CONNELL MIDDLE"
"015907","SAN ANTONIO ISD","20","015907042","COOPER MIDDLE"
"015907","SAN ANTONIO ISD","20","015907043","DAVIS MIDDLE"
"015907","SAN ANTONIO ISD","20","015907046","WHEATLEY MIDDLE"
"015907","SAN ANTONIO ISD","20","015907047","HARRIS MIDDLE"
"015907","SAN ANTONIO ISD","20","015907049","IRVING MIDDLE"
"015907","SAN ANTONIO ISD","20","015907050","LONGFELLOW MIDDLE"
"015907","SAN ANTONIO ISD","20","015907051","LOWELL MIDDLE"
"015907","SAN ANTONIO ISD","20","015907052","MANN MIDDLE"
"015907","SAN ANTONIO ISD","20","015907053","PAGE MIDDLE"
"015907","SAN ANTONIO ISD","20","015907054","POE MIDDLE"
"015907","SAN ANTONIO ISD","20","015907055","RHODES MIDDLE"
"015907","SAN ANTONIO ISD","20","015907056","M L KING MIDDLE"
"015907","SAN ANTONIO ISD","20","015907057","ROGERS MIDDLE"
"015907","SAN ANTONIO ISD","20","015907058","TWAIN MIDDLE"
"015907","SAN ANTONIO ISD","20","015907059","WHITTIER MIDDLE"
"015907","SAN ANTONIO ISD","20","015907061","TAFOLLA MIDDLE"
"015907","SAN ANTONIO ISD","20","015907101","ARNOLD EL"
"015907","SAN ANTONIO ISD","20","015907102","STEPHEN F AUSTIN EL"
"015907","SAN ANTONIO ISD","20","015907103","CHARLES C BALL EL"
"015907","SAN ANTONIO ISD","20","015907104","DAVID BARKLEY EL"
"015907","SAN ANTONIO ISD","20","015907105","BASKIN EL"
"015907","SAN ANTONIO ISD","20","015907106","BEACON HILL EL"
"015907","SAN ANTONIO ISD","20","015907107","BONHAM EL"
"015907","SAN ANTONIO ISD","20","015907108","JAMES BOWIE EL"
"015907","SAN ANTONIO ISD","20","015907109","HENRY CARROLL EL"
"015907","SAN ANTONIO ISD","20","015907110","J T BRACKENRIDGE EL"
"015907","SAN ANTONIO ISD","20","015907111","BREWER EL"
"015907","SAN ANTONIO ISD","20","015907112","BRISCOE EL"
"015907","SAN ANTONIO ISD","20","015907113","DAVID G BURNET EL"
"015907","SAN ANTONIO ISD","20","015907114","CAMERON EL"
"015907","SAN ANTONIO ISD","20","015907115","CARVAJAL EL"
"015907","SAN ANTONIO ISD","20","015907116","COLLINS GARDEN EL"
"015907","SAN ANTONIO ISD","20","015907117","AGNES COTTON EL"
"015907","SAN ANTONIO ISD","20","015907118","DAVID CROCKETT EL"
"015907","SAN ANTONIO ISD","20","015907119","DOUGLASS EL"
"015907","SAN ANTONIO ISD","20","015907121","DE ZAVALA EL"
"015907","SAN ANTONIO ISD","20","015907123","FENWICK EL"
"015907","SAN ANTONIO ISD","20","015907124","MURIEL FORBES EL"
"015907","SAN ANTONIO ISD","20","015907125","FOSTER EL"
"015907","SAN ANTONIO ISD","20","015907126","FRANKLIN EL"
"015907","SAN ANTONIO ISD","20","015907127","GATES EL"
"015907","SAN ANTONIO ISD","20","015907129","CHARLES GRAEBNER EL"
"015907","SAN ANTONIO ISD","20","015907131","ROBERT B GREEN EL"
"015907","SAN ANTONIO ISD","20","015907132","HERFF EL"
"015907","SAN ANTONIO ISD","20","015907134","HIGHLAND HILLS EL"
"015907","SAN ANTONIO ISD","20","015907135","HIGHLAND PARK EL"
"015907","SAN ANTONIO ISD","20","015907136","HILLCREST EL"
"015907","SAN ANTONIO ISD","20","015907137","HIRSCH EL"
"015907","SAN ANTONIO ISD","20","015907139","HUPPERTZ EL"
"015907","SAN ANTONIO ISD","20","015907140","RODRIGUEZ EL"
"015907","SAN ANTONIO ISD","20","015907141","ELOISE JAPHET EL"
"015907","SAN ANTONIO ISD","20","015907143","GEORGE E KELLY EL"
"015907","SAN ANTONIO ISD","20","015907144","SARAH S KING EL"
"015907","SAN ANTONIO ISD","20","015907145","W J KNOX EL"
"015907","SAN ANTONIO ISD","20","015907146","LAMAR EL"
"015907","SAN ANTONIO ISD","20","015907147","BOWDEN EL"
"015907","SAN ANTONIO ISD","20","015907148","MADISON EL"
"015907","SAN ANTONIO ISD","20","015907149","MARGIL EL"
"015907","SAN ANTONIO ISD","20","015907150","MAVERICK EL"
"015907","SAN ANTONIO ISD","20","015907153","DORIE MILLER EL"
"015907","SAN ANTONIO ISD","20","015907155","NEAL EL"
"015907","SAN ANTONIO ISD","20","015907156","NELSON EL"
"015907","SAN ANTONIO ISD","20","015907157","OGDEN EL"
"015907","SAN ANTONIO ISD","20","015907158","PERSHING EL"
"015907","SAN ANTONIO ISD","20","015907159","PFEIFFER EL"
"015907","SAN ANTONIO ISD","20","015907160","RIVERSIDE PARK EL"
"015907","SAN ANTONIO ISD","20","015907161","ROGERS EL"
"015907","SAN ANTONIO ISD","20","015907162","RUIZ EL"
"015907","SAN ANTONIO ISD","20","015907164","SCHENCK EL"
"015907","SAN ANTONIO ISD","20","015907165","SMITH EL"
"015907","SAN ANTONIO ISD","20","015907167","STEELE EL"
"015907","SAN ANTONIO ISD","20","015907168","P F STEWART EL"
"015907","SAN ANTONIO ISD","20","015907169","STORM EL"
"015907","SAN ANTONIO ISD","20","015907170","WM B TRAVIS EL"
"015907","SAN ANTONIO ISD","20","015907171","TYNAN EL"
"015907","SAN ANTONIO ISD","20","015907172","WASHINGTON EL"
"015907","SAN ANTONIO ISD","20","015907173","W W WHITE EL"
"015907","SAN ANTONIO ISD","20","015907174","WILSON EL"
"015907","SAN ANTONIO ISD","20","015907175","WOODLAWN EL"
"015907","SAN ANTONIO ISD","20","015907176","WOODLAWN HILLS EL"
"015907","SAN ANTONIO ISD","20","015907179","HAWTHORNE EL"
"015907","SAN ANTONIO ISD","20","015907180","GONZALES ACHIEVEMENT CTR"
"015907","SAN ANTONIO ISD","20","015907181","C H C S"
"015907","SAN ANTONIO ISD","20","015907182","HEALY-MURPHY"
"015907","SAN ANTONIO ISD","20","015907183","HOMEBOUND"
"015907","SAN ANTONIO ISD","20","015907184","SANTA ROSA"
"015907","SAN ANTONIO ISD","20","015907185","SOUTHWEST N P I-WOODLAWN"
"015907","SAN ANTONIO ISD","20","015907186","SAN ANTONIO ST HOSPITAL"
"015907","SAN ANTONIO ISD","20","015907191","BOYS TOWN"
"015907","SAN ANTONIO ISD","20","015907192","TAPP-IRVING"
"015907","SAN ANTONIO ISD","20","015907194","THE BRIDGE"
"015907","SAN ANTONIO ISD","20","015907195","JUVENILE DETENTION CTR"
"015907","SAN ANTONIO ISD","20","015907196","SAN ANTONIO ST SCH"
"015907","SAN ANTONIO ISD","20","015907200","BATTERED WOMEN'S SHELTER"
"015907","SAN ANTONIO ISD","20","015907201","CHILDREN'S SHELTER"
"015907","SAN ANTONIO ISD","20","015907202","SAMM CENTER"
"015908","SOUTH SAN ANTONIO ISD","20","015908001","SOUTH SAN ANTONIO H S"
"015908","SOUTH SAN ANTONIO ISD","20","015908002","SO SAN ANTONIO H S WEST"
"015908","SOUTH SAN ANTONIO ISD","20","015908039","ALTERNATIVE SCHOOL"
"015908","SOUTH SAN ANTONIO ISD","20","015908041","DWIGHT MIDDLE/SP ED"
"015908","SOUTH SAN ANTONIO ISD","20","015908042","ALAN B SHEPARD MIDDLE"
"015908","SOUTH SAN ANTONIO ISD","20","015908043","ABRAHAM KAZEN MIDDLE"
"015908","SOUTH SAN ANTONIO ISD","20","015908101","ATHENS EL"
"015908","SOUTH SAN ANTONIO ISD","20","015908104","HUTCHINS EL"
"015908","SOUTH SAN ANTONIO ISD","20","015908105","KINDRED EL"
"015908","SOUTH SAN ANTONIO ISD","20","015908106","PALO ALTO EL"
"015908","SOUTH SAN ANTONIO ISD","20","015908107","PRICE EL"
"015908","SOUTH SAN ANTONIO ISD","20","015908108","ROYALGATE EL"
"015908","SOUTH SAN ANTONIO ISD","20","015908109","FIVE PALMS EL/SP ED"
"015908","SOUTH SAN ANTONIO ISD","20","015908110","NEIL ARMSTRONG EL"
"015908","SOUTH SAN ANTONIO ISD","20","015908111","ANTONIO OLIVARES EL"
"015909","SOMERSET ISD","20","015909001","SOMERSET H S"
"015909","SOMERSET ISD","20","015909041","SOMERSET J H"
"015909","SOMERSET ISD","20","015909101","SOMERSET EL"
"015910","NORTH EAST ISD","20","015910001","LEE H S"
