"ALDINE ISD","PARKER INT","101902065","101902","05 - 06","M","101","04","HARRIS","R","NA","NQ","","","N","N"
"ALDINE ISD","PROJECT RECOVERY","101902009","101902","06 - 11","B","101","04","HARRIS","1","PE","","","","N","N"
"ALDINE ISD","RAYMOND ACADEMY","101902113","101902","EE - 04","E","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALDINE ISD","REECE ACADEMY","101902104","101902","PK - KG","E","101","04","HARRIS","N","NR","","","","N","N"
"ALDINE ISD","RUBY REED INT","101902068","101902","05 - 06","M","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALDINE ISD","SAMMONS EL","101902118","101902","EE - 04","E","101","04","HARRIS","R","NA","NQ","","","N","N"
"ALDINE ISD","SHOTWELL MIDDLE","101902047","101902","07 - 08","M","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALDINE ISD","STEHLIK INT","101902064","101902","05 - 06","M","101","04","HARRIS","R","NA","R","","","N","N"
"ALDINE ISD","STEPHENS EL","101902119","101902","EE - 04","E","101","04","HARRIS","R","NA","NQ","","","N","N"
"ALDINE ISD","STOVALL ACADEMY","101902127","101902","EE - 04","E","101","04","HARRIS","R","NA","NQ","","","N","N"
"ALDINE ISD","STOVALL MIDDLE","101902044","101902","07 - 08","M","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALDINE ISD","T S GRANTHAM MIDDLE","101902048","101902","07 - 08","M","101","04","HARRIS","R","NA","NQ","","","N","N"
"ALDINE ISD","TEAGUE MIDDLE","101902045","101902","07 - 08","M","101","04","HARRIS","R","NA","M","","","N","N"
"ALDINE ISD","W T HALL SCHOOL","101902006","101902","09 - 12","S","101","04","HARRIS","1","PE","","","","N","N"
"ALDINE ISD","WEAVER A ODOM ELEMENTARY","101902115","101902","EE - 04","E","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALDINE ISD","WILSON INT","101902067","101902","05 - 06","M","101","04","HARRIS","R","NA","NQ","","","N","N"
"ALDINE ISD","WORSHAM EL","101902110","101902","EE - 04","E","101","04","HARRIS","E","NA","NQ","","","N","N"
"ALEDO ISD","ALEDO EL","184907102","184907","EE - 02","E","184","11","PARKER","R","NA","NQ","184907101","ALEDO INT","N","N"
"ALEDO ISD","ALEDO H S","184907001","184907","09 - 12","S","184","11","PARKER","R","NQ","NQ","","","N","N"
"ALEDO ISD","ALEDO INT","184907101","184907","03 - 05","E","184","11","PARKER","R","NA","NQ","","","N","N"
"ALEDO ISD","ALEDO MIDDLE","184907041","184907","06 - 08","M","184","11","PARKER","E","NA","NQ","","","N","N"
"ALICE ISD","ADAMS J H","125901043","125901","08 - 09","M","125","02","JIM WELLS","A","NA","NQ","","","N","N"
"ALICE ISD","ALICE H S","125901001","125901","10 - 12","S","125","02","JIM WELLS","A","NQ","NQ","","","N","N"
"ALICE ISD","DUBOSE MIDDLE","125901041","125901","06 - 07","M","125","02","JIM WELLS","A","NA","NQ","","","N","N"
"ALICE ISD","GARCIA EL","125901102","125901","KG - 05","E","125","02","JIM WELLS","R","NA","NQ","","","N","N"
"ALICE ISD","HILLCREST EL","125901101","125901","KG - 05","E","125","02","JIM WELLS","A","NA","NQ","","","N","N"
"ALICE ISD","MEMORIAL MIDDLE","125901042","125901","06 - 07","M","125","02","JIM WELLS","A","NA","NQ","","","N","N"
"ALICE ISD","NAYER EL","125901103","125901","EE - 05","E","125","02","JIM WELLS","R","NA","NQ","","","N","N"
"ALICE ISD","NOONAN EL","125901104","125901","KG - 05","E","125","02","JIM WELLS","R","NA","NQ","","","N","N"
"ALICE ISD","SAENZ EL","125901105","125901","KG - 05","E","125","02","JIM WELLS","A","NA","NQ","","","N","N"
"ALICE ISD","SALAZAR EL","125901106","125901","KG - 05","E","125","02","JIM WELLS","R","NA","NQ","","","N","N"
"ALICE ISD","SCHALLERT EL","125901107","125901","KG - 05","E","125","02","JIM WELLS","A","NA","NQ","","","N","N"
"ALIEF ISD","A J MARTIN EL","101903103","101903","EE - 04","E","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALIEF ISD","ALBRIGHT MIDDLE","101903045","101903","06 - 08","M","101","04","HARRIS","R","NA","R","","","N","N"
"ALIEF ISD","ALIEF LEARNING CTR","101903005","101903","01 - 12","B","101","04","HARRIS","2","PE","","","","N","N"
"ALIEF ISD","ALIEF MIDDLE","101903041","101903","06 - 08","M","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALIEF ISD","AUDREY JUDY BUSH EL","101903121","101903","PK - 04","E","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALIEF ISD","BEST EL","101903118","101903","EE - 04","E","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALIEF ISD","BOONE EL","101903102","101903","EE - 05","E","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALIEF ISD","CHANCELLOR EL","101903108","101903","EE - 05","E","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALIEF ISD","CUMMINGS EL","101903112","101903","PK - 04","E","101","04","HARRIS","R","NA","R","","","N","N"
"ALIEF ISD","DEBORAH ALEXANDER EL","101903114","101903","PK - 05","E","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALIEF ISD","DON P KILLOUGH MIDDLE","101903043","101903","07 - 08","M","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALIEF ISD","DOUGLAS SMITH EL","101903105","101903","EE - 04","E","101","04","HARRIS","A","NA","R","","","N","N"
"ALIEF ISD","E A OLLE MIDDLE","101903042","101903","06 - 08","M","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALIEF ISD","ELSIK H S","101903002","101903","09 - 12","S","101","04","HARRIS","A","NQ","NQ","","","N","N"
"ALIEF ISD","FLEM REES EL","101903113","101903","EE - 05","E","101","04","HARRIS","R","NA","R","","","N","N"
