DISTNAME,CAMPNAME,CACKDTL,CAMPUS,DISTRICT,COUNTY,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLCHART,PAIRCAMP,PAIRNAME,C_RATING
BRAZOS ISD,BRAZOS MIDDLE,AEWNSZ,008903041,008903,008,06,AUSTIN,M,06 - 08,N,,,R
BRAZOS RIVER CHARTER SCHOOL,BRAZOS RIVER CHARTER SCHOOL,S,213801001,213801,213,11,SOMERVELL,S,09 - 12,Y,,,1
BRAZOS SCHOOL FOR INQUIRY & CREATI,BRAZOS SCHOOL FOR INQUIRY AND CREA,ENSY,021803001,021803,021,06,BRAZOS,E,PK - 08,Y,,,R
BRAZOS SCHOOL FOR INQUIRY & CREATI,BRAZOS SCHOOL FOR INQUIRY AND CREA,,021803102,021803,021,06,BRAZOS,E,PK - PK,Y,,,X
BRAZOS SCHOOL FOR INQUIRY & CREATI,BRAZOS SCHOOL FOR INQUIRY AND CREA,,021803103,021803,021,06,BRAZOS,E,PK - 08,Y,,,L
BRAZOS SCHOOL FOR INQUIRY & CREATI,BRAZOS SCHOOL FOR INQUIRY AND CREA,V,021803104,021803,021,06,BRAZOS,B,06 - 12,Y,,,1
BRAZOSPORT ISD,A P BEUTEL EL,EWMX,020905102,020905,020,04,BRAZORIA,E,EE - 04,N,,,E
BRAZOSPORT ISD,BESS BRANNEN EL,EW,020905111,020905,020,04,BRAZORIA,E,PK - 04,N,,,R
BRAZOSPORT ISD,BRAZOSPORT H S,R,020905001,020905,020,04,BRAZORIA,S,09 - 12,N,,,A
BRAZOSPORT ISD,BRAZOSWOOD H S,PJ,020905002,020905,020,04,BRAZORIA,S,09 - 12,N,,,A
BRAZOSPORT ISD,CLUTE INT,,020905041,020905,020,04,BRAZORIA,M,05 - 08,N,,,A
BRAZOSPORT ISD,ELISABET NEY EL,EX,020905107,020905,020,04,BRAZORIA,E,EE - 04,N,,,E
BRAZOSPORT ISD,FREEPORT INT,X,020905042,020905,020,04,BRAZORIA,M,07 - 08,N,,,A
BRAZOSPORT ISD,GLADYS POLK EL,EM,020905113,020905,020,04,BRAZORIA,E,EE - 04,N,,,R
BRAZOSPORT ISD,GRIFFITH EL,EWMX,020905114,020905,020,04,BRAZORIA,E,EE - 04,N,,,E
BRAZOSPORT ISD,JANE LONG EL,,020905106,020905,020,04,BRAZORIA,E,EE - 04,N,,,R
BRAZOSPORT ISD,LAKE JACKSON INT,NSY,020905043,020905,020,04,BRAZORIA,M,07 - 08,N,,,A
BRAZOSPORT ISD,LIGHTHOUSE LEARNING CENTER - AEC,,020905006,020905,020,04,BRAZORIA,S,09 - 12,N,,,1
BRAZOSPORT ISD,LIGHTHOUSE LEARNING CENTER - DAEP,,020905004,020905,020,04,BRAZORIA,B,02 - 12,N,,,X
BRAZOSPORT ISD,LIGHTHOUSE LEARNING CENTER - JJAEP,,020905005,020905,020,04,BRAZORIA,S,08 - 10,N,,,X
BRAZOSPORT ISD,O A FLEMING EL,X,020905104,020905,020,04,BRAZORIA,E,PK - 04,N,,,R
BRAZOSPORT ISD,O M ROBERTS EL,EWMX,020905109,020905,020,04,BRAZORIA,E,PK - 04,N,,,E
BRAZOSPORT ISD,O'HARA LANIER MIDDLE,Z,020905116,020905,020,04,BRAZORIA,M,05 - 06,N,,,A
BRAZOSPORT ISD,RASCO MIDDLE,A,020905115,020905,020,04,BRAZORIA,M,05 - 06,N,,,A
BRAZOSPORT ISD,S F AUSTIN EL,N,020905101,020905,020,04,BRAZORIA,E,PK - 06,N,,,R
BRAZOSPORT ISD,T W OGG EL,EX,020905108,020905,020,04,BRAZORIA,E,EE - 04,N,,,R
BRAZOSPORT ISD,VELASCO EL,X,020905110,020905,020,04,BRAZORIA,E,PK - 04,N,,,A
BRECKENRIDGE ISD,BRECKENRIDGE H S,DRVJS,215901001,215901,215,14,STEPHENS,S,09 - 12,N,,,R
BRECKENRIDGE ISD,BRECKENRIDGE J H,,215901041,215901,215,14,STEPHENS,M,07 - 08,N,,,R
BRECKENRIDGE ISD,EAST EL,,215901101,215901,215,14,STEPHENS,E,PK - 01,N,215901102,NORTH EL,R
BRECKENRIDGE ISD,NORTH EL,,215901102,215901,215,14,STEPHENS,E,02 - 03,N,,,R
BRECKENRIDGE ISD,SOUTH EL,,215901103,215901,215,14,STEPHENS,E,04 - 06,N,,,A
BREMOND ISD,BREMOND EL,EWMY,198901101,198901,198,06,ROBERTSON,E,EE - 05,N,,,R
BREMOND ISD,BREMOND H S,RUVJNS,198901001,198901,198,06,ROBERTSON,S,09 - 12,N,,,R
BREMOND ISD,BREMOND MIDDLE,EWNSY,198901041,198901,198,06,ROBERTSON,M,06 - 08,N,,,A
BRENHAM ISD,ALTON EL,,239901101,239901,239,06,WASHINGTON,E,PK - 04,N,,,A
BRENHAM ISD,BRENHAM ALTERNATIVE,J,239901002,239901,239,06,WASHINGTON,S,12 - 12,N,239901105,FIVE OAKS,A
BRENHAM ISD,BRENHAM EL,,239901102,239901,239,06,WASHINGTON,E,EE - 04,N,,,A
BRENHAM ISD,BRENHAM H S,PVJ,239901001,239901,239,06,WASHINGTON,S,09 - 12,N,,,A
BRENHAM ISD,BRENHAM J H,,239901042,239901,239,06,WASHINGTON,M,07 - 08,N,,,L
BRENHAM ISD,BRENHAM MIDDLE,AZ,239901041,239901,239,06,WASHINGTON,M,05 - 06,N,,,A
BRENHAM ISD,FIVE OAKS,,239901105,239901,239,06,WASHINGTON,B,03 - 12,N,,,X
BRENHAM ISD,KRAUSE EL,X,239901103,239901,239,06,WASHINGTON,E,PK - 04,N,,,R
BRIDGE CITY ISD,BRIDGE CITY H S,UVJS,181901001,181901,181,05,ORANGE,S,09 - 12,N,,,A
BRIDGE CITY ISD,BRIDGE CITY INT,EWNY,181901103,181901,181,05,ORANGE,E,03 - 05,N,,,E
BRIDGE CITY ISD,BRIDGE CITY MIDDLE,S,181901041,181901,181,05,ORANGE,M,06 - 08,N,,,R
BRIDGE CITY ISD,HATTON EL,,181901101,181901,181,05,ORANGE,E,EE - KG,N,181901103,BRIDGE CITY INT,X
BRIDGE CITY ISD,SIMS EL,,181901102,181901,181,05,ORANGE,E,01 - 02,N,181901103,BRIDGE CITY INT,E
BRIDGEPORT ISD,BRIDGEPORT EL,,249903101,249903,249,11,WISE,E,EE - 02,N,249903102,BRIDGEPORT INT,R
BRIDGEPORT ISD,BRIDGEPORT H S,J,249903001,249903,249,11,WISE,S,09 - 12,N,,,A
BRIDGEPORT ISD,BRIDGEPORT INT,M,249903102,249903,249,11,WISE,E,03 - 05,N,,,R
BRIDGEPORT ISD,BRIDGEPORT MIDDLE,,249903041,249903,249,11,WISE,M,06 - 08,N,,,L
BRIGHT IDEAS CHARTER,BRIGHT IDEAS CHARTER,DRJS,243801001,243801,243,09,WICHITA,B,KG - 12,Y,,,A
BROADDUS ISD,BROADDUS EL,N,203902101,203902,203,07,SAN AUGUSTINE,E,PK - 06,N,,,R
BROADDUS ISD,BROADDUS H S,,203902001,203902,203,07,SAN AUGUSTINE,S,07 - 12,N,,,A
BROCK ISD,BROCK EL,WMN,184909101,184909,184,11,PARKER,E,EE - 05,N,,,E
BROCK ISD,BROCK H S,AUVJES,184909001,184909,184,11,PARKER,S,09 - 12,N,,,R
BROCK ISD,BROCK J H,ANSX,184909041,184909,184,11,PARKER,M,06 - 08,N,,,A
BRONTE ISD,BRONTE EL,NY,041901101,041901,041,15,COKE,E,EE - 06,N,,,R
BRONTE ISD,BRONTE H S,ARUVJWS,041901001,041901,041,15,COKE,S,07 - 12,N,,,A
BRONTE ISD,FAIRVIEW ACCELERATED,,041901003,041901,041,15,COKE,S,11 - 11,N,,,1
BROOKELAND ISD,BROOKELAND EL,EWZ,121902101,121902,121,05,JASPER,E,PK - 05,N,,,A
BROOKELAND ISD,BROOKELAND H S,VES,121902001,121902,121,05,JASPER,B,06 - 12,N,,,A
BROOKESMITH ISD,BROOKESMITH SCHOOL,ARJS,025908001,025908,025,15,BROWN,B,PK - 12,N,,,A
BROOKS ACADEMY OF SCIENCE AND ENGI,BROOKS ACADEMY OF SCIENCE AND ENGI,RJES,015830001,015830,015,20,BEXAR,B,06 - 12,Y,,,A
BROOKS COUNTY ISD,FALFURRIAS EL,NZ,024901101,024901,024,02,BROOKS,E,02 - 05,N,,,A
BROOKS COUNTY ISD,FALFURRIAS H S,,024901001,024901,024,02,BROOKS,S,09 - 12,N,,,L
BROOKS COUNTY ISD,FALFURRIAS J H,,024901041,024901,024,02,BROOKS,M,06 - 08,N,,,L
BROOKS COUNTY ISD,LASATER EL,,024901103,024901,024,02,BROOKS,E,PK - 01,N,024901101,FALFURRIAS EL,A
BROWNFIELD ISD,BRIGHT BEGINNINGS ACADEMIC CENTER,,223901103,223901,223,17,TERRY,E,PK - PK,N,223901102,OAK GROVE EL,X
BROWNFIELD ISD,BROWNFIELD EDUCATION CENTER,,223901005,223901,223,17,TERRY,S,10 - 12,N,,,1
BROWNFIELD ISD,BROWNFIELD H S,,223901001,223901,223,17,TERRY,S,09 - 12,N,,,L
BROWNFIELD ISD,BROWNFIELD MIDDLE,,223901041,223901,223,17,TERRY,M,06 - 08,N,,,A
BROWNFIELD ISD,COLONIAL HEIGHTS EL,,223901101,223901,223,17,TERRY,E,EE - 01,N,223901102,OAK GROVE EL,L
BROWNFIELD ISD,OAK GROVE EL,,223901102,223901,223,17,TERRY,E,02 - 05,N,,,L
BROWNSBORO ISD,ACES CAMPUS,,107902002,107902,107,07,HENDERSON,S,11 - 12,N,,,1
BROWNSBORO ISD,BROWNSBORO EL,EM,107902101,107902,107,07,HENDERSON,E,EE - 03,N,,,E
BROWNSBORO ISD,BROWNSBORO H S,UJS,107902001,107902,107,07,HENDERSON,S,09 - 12,N,,,A
BROWNSBORO ISD,BROWNSBORO INT,N,107902104,107902,107,07,HENDERSON,E,04 - 06,N,,,A
BROWNSBORO ISD,BROWNSBORO J H,EW,107902041,107902,107,07,HENDERSON,M,07 - 08,N,,,R
BROWNSBORO ISD,CHANDLER EL,EM,107902103,107902,107,07,HENDERSON,E,PK - 03,N,,,E
BROWNSBORO ISD,CHANDLER INTERMEDIATE,,107902102,107902,107,07,HENDERSON,E,04 - 06,N,,,A
BROWNSVILLE ISD,AIKEN EL,,031901133,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,BENAVIDES EL,MNZ,031901135,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,BESTEIRO MIDDLE,,031901048,031901,031,01,CAMERON,M,06 - 08,N,,,R
BROWNSVILLE ISD,BRITE ELEMENTARY,EMN,031901140,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,BROWNSVILLE EARLY COLLEGE H S,AUVS,031901008,031901,031,01,CAMERON,S,09 - 11,N,,,R
BROWNSVILLE ISD,BURNS EL,Z,031901128,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,CAMERON CO J J A E P,,031901034,031901,031,01,CAMERON,B,06 - 12,N,,,X
BROWNSVILLE ISD,CANALES EL,,031901101,031901,031,01,CAMERON,E,PK - 05,N,,,L
BROWNSVILLE ISD,CASTANEDA EL,AEMNZ,031901115,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,CHAMPION EL,AWMN,031901136,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,CROMACK EL,AN,031901102,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,CUMMINGS MIDDLE,A,031901042,031901,031,01,CAMERON,M,06 - 08,N,,,A
BROWNSVILLE ISD,DEL CASTILLO EL,AN,031901120,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,EDWARD MANZANO JR MIDDLE,,031901055,031901,031,01,CAMERON,M,06 - 08,N,,,A
BROWNSVILLE ISD,EGLY EL,MNX,031901123,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,EL JARDIN EL,AZ,031901105,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,FAULK MIDDLE,,031901043,031901,031,01,CAMERON,M,06 - 08,N,,,L
BROWNSVILLE ISD,GALLEGOS EL,AEWMN,031901138,031901,031,01,CAMERON,E,EE - 05,N,,,E
BROWNSVILLE ISD,GARCIA MIDDLE,AS,031901053,031901,031,01,CAMERON,M,06 - 08,N,,,R
BROWNSVILLE ISD,GARDEN PARK EL,AEWMNX,031901106,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,GARZA EL,AZ,031901124,031901,031,01,CAMERON,E,EE - 05,N,,,A
BROWNSVILLE ISD,GONZALEZ EL,MN,031901130,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,HANNA H S,RVJS,031901001,031901,031,01,CAMERON,S,09 - 12,N,,,R
BROWNSVILLE ISD,HUDSON EL,EWMN,031901134,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,LONGORIA EL,AMNY,031901103,031901,031,01,CAMERON,E,EE - 05,N,,,E
BROWNSVILLE ISD,LOPEZ H S,S,031901007,031901,031,01,CAMERON,S,09 - 12,N,,,A
BROWNSVILLE ISD,LUCIO MIDDLE,AMNSX,031901051,031901,031,01,CAMERON,M,06 - 08,N,,,R
BROWNSVILLE ISD,MARTIN EL,,031901104,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,MITTIE A PULLAM EL,EWMNZ,031901142,031901,031,01,CAMERON,E,EE - 05,N,,,E
BROWNSVILLE ISD,MORNINGSIDE EL,AEWMN,031901129,031901,031,01,CAMERON,E,EE - 05,N,,,E
BROWNSVILLE ISD,OLIVEIRA MIDDLE,AS,031901045,031901,031,01,CAMERON,M,06 - 08,N,,,R
BROWNSVILLE ISD,ORTIZ EL,AEWMN,031901139,031901,031,01,CAMERON,E,EE - 05,N,,,E
BROWNSVILLE ISD,PACE H S,RVJS,031901003,031901,031,01,CAMERON,S,09 - 12,N,,,A
BROWNSVILLE ISD,PALM GROVE EL,A,031901122,031901,031,01,CAMERON,E,EE - 05,N,,,A
BROWNSVILLE ISD,PAREDES EL,AEWMN,031901137,031901,031,01,CAMERON,E,PK - 05,N,,,E
BROWNSVILLE ISD,PEREZ EL,EMN,031901121,031901,031,01,CAMERON,E,EE - 05,N,,,E
BROWNSVILLE ISD,PERKINS MIDDLE,X,031901046,031901,031,01,CAMERON,M,06 - 08,N,,,R
BROWNSVILLE ISD,PORTER H S,AJS,031901002,031901,031,01,CAMERON,S,09 - 12,N,,,A
BROWNSVILLE ISD,PUTEGNAT EL,AEWMN,031901108,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,RAQUEL PENA EL,EMNX,031901141,031901,031,01,CAMERON,E,EE - 05,N,,,E
BROWNSVILLE ISD,RESACA EL,AWNY,031901109,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,RIVERA H S,DRVS,031901004,031901,031,01,CAMERON,S,09 - 12,N,,,A
BROWNSVILLE ISD,RUSSELL EL,EMNZ,031901110,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,SHARP EL,AEMN,031901111,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,SKINNER EL,WMN,031901112,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,SOUTHMOST EL,WMNX,031901131,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,STELL MIDDLE,EWNS,031901044,031901,031,01,CAMERON,M,06 - 08,N,,,R
BROWNSVILLE ISD,STILLMAN MIDDLE,AEWNS,031901054,031901,031,01,CAMERON,M,06 - 08,N,,,R
BROWNSVILLE ISD,THOMAS W KELLER EL,AEMN,031901143,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,VELA MIDDLE,EWNS,031901047,031901,031,01,CAMERON,M,06 - 08,N,,,R
BROWNSVILLE ISD,VERMILLION ROAD EL,AN,031901126,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,VETERANS MEMORIAL H S,S,031901009,031901,031,01,CAMERON,S,09 - 10,N,,,A
BROWNSVILLE ISD,VICTORIA HEIGHTS EL,N,031901113,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,VILLA NUEVA EL,AEWMN,031901117,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,YTURRIA EL,AEMNY,031901132,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNWOOD ISD,BROWNWOOD ACCELERATED H S,,025902003,025902,025,15,BROWN,S,09 - 12,N,,,1
BROWNWOOD ISD,BROWNWOOD DAEP,,025902042,025902,025,15,BROWN,S,07 - 12,N,,,X
BROWNWOOD ISD,BROWNWOOD H S,UVJS,025902001,025902,025,15,BROWN,S,09 - 12,N,,,R
BROWNWOOD ISD,BROWNWOOD INT,X,025902108,025902,025,15,BROWN,M,05 - 06,N,,,R
BROWNWOOD ISD,BROWNWOOD MIDDLE,,025902041,025902,025,15,BROWN,M,07 - 08,N,,,A
BROWNWOOD ISD,COGGIN EL,,025902101,025902,025,15,BROWN,E,04 - 04,N,,,R
BROWNWOOD ISD,EAST EL,E,025902109,025902,025,15,BROWN,E,PK - 03,N,,,A
BROWNWOOD ISD,NORTHWEST EL,,025902106,025902,025,15,BROWN,E,EE - 03,N,,,R
BROWNWOOD ISD,WOODLAND HEIGHTS EL,E,025902107,025902,025,15,BROWN,E,EE - 03,N,,,R
BRUCEVILLE-EDDY ISD,AXTELL/BE DAEP,,161919005,161919,161,12,MCLENNAN,S,09 - 12,N,,,X
BRUCEVILLE-EDDY ISD,AXTELL/BRUCEVILLE-EDDY LEARNING,A,161919002,161919,161,12,MCLENNAN,S,11 - 12,N,,,1
BRUCEVILLE-EDDY ISD,BRUCEVILLE-EDDY EL,E,161919101,161919,161,12,MCLENNAN,E,EE - 03,N,,,A
BRUCEVILLE-EDDY ISD,BRUCEVILLE-EDDY H S,DRUVJS,161919001,161919,161,12,MCLENNAN,S,09 - 12,N,,,A
BRUCEVILLE-EDDY ISD,BRUCEVILLE-EDDY INTERMEDIATE,N,161919042,161919,161,12,MCLENNAN,E,04 - 06,N,,,A
BRUCEVILLE-EDDY ISD,BRUCEVILLE-EDDY J H,AWY,161919041,161919,161,12,MCLENNAN,M,07 - 08,N,,,A
BRYAN ISD,ALTON BOWEN ELEMENTARY,EWMN,021902117,021902,021,06,BRAZOS,E,EE - 05,N,,,R
BRYAN ISD,ANSON JONES EL,,021902115,021902,021,06,BRAZOS,E,EE - 05,N,,,L
BRYAN ISD,ARTHUR L DAVILA MIDDLE,X,021902047,021902,021,06,BRAZOS,M,06 - 08,N,,,A
BRYAN ISD,BEN MILAM EL,Y,021902109,021902,021,06,BRAZOS,E,EE - 05,N,,,A
BRYAN ISD,BONHAM EL,,021902103,021902,021,06,BRAZOS,E,EE - 05,N,,,A
BRYAN ISD,BRAZOS CO JUVENILE DETENTION CENTE,A,021902014,021902,021,06,BRAZOS,B,05 - 10,N,,,1
BRYAN ISD,BRAZOS COUNTY JJAEP,,021902015,021902,021,06,BRAZOS,S,07 - 11,N,,,X
BRYAN ISD,BRYAN COLLEGIATE H S,ADUVS,021902003,021902,021,06,BRAZOS,S,09 - 12,N,,,R
BRYAN ISD,BRYAN H S,,021902001,021902,021,06,BRAZOS,S,09 - 12,N,,,A
BRYAN ISD,CARVER EARLY CHILDHOOD CENTER,,021902116,021902,021,06,BRAZOS,E,EE - PK,N,021902000,BRYAN ISD,X
BRYAN ISD,CROCKETT ELEMENTARY,,021902105,021902,021,06,BRAZOS,E,EE - 05,N,,,A
BRYAN ISD,DISCIPLINARY ALTERNATIVE EDUCATION,,021902012,021902,021,06,BRAZOS,B,06 - 12,N,,,X
BRYAN ISD,FANNIN EL,,021902106,021902,021,06,BRAZOS,E,EE - 05,N,,,L
BRYAN ISD,HENDERSON ELEMENTARY,MZ,021902107,021902,021,06,BRAZOS,E,EE - 05,N,,,A
BRYAN ISD,JAMES EARL RUDDER HIGH SCHOOL,S,021902002,021902,021,06,BRAZOS,S,09 - 12,N,,,A
BRYAN ISD,JANE LONG,Z,021902045,021902,021,06,BRAZOS,M,06 - 08,N,,,A
BRYAN ISD,JOHNSON ELEMENTARY,EWMNY,021902108,021902,021,06,BRAZOS,E,EE - 05,N,,,E
BRYAN ISD,KEMP EL,X,021902101,021902,021,06,BRAZOS,E,EE - 05,N,,,A
BRYAN ISD,MARY BRANCH EL,Z,021902114,021902,021,06,BRAZOS,E,EE - 05,N,,,A
BRYAN ISD,MITCHELL ELEMENTARY,,021902119,021902,021,06,BRAZOS,E,EE - 05,N,,,A
BRYAN ISD,NAVARRO ELEMENTARY,X,021902113,021902,021,06,BRAZOS,E,EE - 05,N,,,A
BRYAN ISD,NEAL ELEMENTARY,AEWMNZ,021902118,021902,021,06,BRAZOS,E,EE - 05,N,,,E
BRYAN ISD,SAM HOUSTON ELEMENTARY,EWMNX,021902112,021902,021,06,BRAZOS,E,EE - 05,N,,,E
BRYAN ISD,SAM RAYBURN,,021902046,021902,021,06,BRAZOS,M,06 - 08,N,,,A
BRYAN ISD,STEPHEN F AUSTIN,,021902041,021902,021,06,BRAZOS,M,06 - 08,N,,,A
BRYAN ISD,SUL ROSS ELEMENTARY,NZ,021902110,021902,021,06,BRAZOS,E,EE - 05,N,,,R
BRYAN ISD,THE MARY CATHERINE HARRIS SCHOOL-S,,021902017,021902,021,06,BRAZOS,S,09 - 12,N,,,2
BRYSON ISD,BRYSON SCHOOL,RJNS,119901001,119901,119,09,JACK,B,PK - 12,N,,,A
BUCKHOLTS ISD,BUCKHOLTS SCHOOL,UVJSX,166907001,166907,166,06,MILAM,B,PK - 12,N,,,A
BUENA VISTA ISD,BUENA VISTA SCHOOL,RUVSX,186901001,186901,186,18,PECOS,B,PK - 12,N,,,A
BUFFALO ISD,BUFFALO EL,,145901102,145901,145,06,LEON,E,EE - 03,N,,,R
BUFFALO ISD,BUFFALO H S,A,145901002,145901,145,06,LEON,S,09 - 12,N,,,A
BUFFALO ISD,BUFFALO J H,Z,145901041,145901,145,06,LEON,M,04 - 08,N,,,R
BULLARD ISD,BULLARD EL,EMX,212902101,212902,212,07,SMITH,E,02 - 04,N,,,E
BULLARD ISD,BULLARD H S,UJS,212902001,212902,212,07,SMITH,S,09 - 12,N,,,A
BULLARD ISD,BULLARD INT,N,212902102,212902,212,07,SMITH,M,05 - 06,N,,,R
BULLARD ISD,BULLARD MS,Z,212902041,212902,212,07,SMITH,M,07 - 08,N,,,R
BULLARD ISD,BULLARD PRIMARY,,212902103,212902,212,07,SMITH,E,EE - 01,N,212902101,BULLARD EL,E
BULLARD ISD,SMITH CO JJAEP,,212902004,212902,212,07,SMITH,S,09 - 09,N,,,X
BUNA ISD,BUNA EL,N,121903101,121903,121,05,JASPER,E,EE - 05,N,,,R
BUNA ISD,BUNA H S,RUJS,121903001,121903,121,05,JASPER,S,09 - 12,N,,,A
BUNA ISD,BUNA J H,W,121903041,121903,121,05,JASPER,M,06 - 08,N,,,R
BURKBURNETT ISD,BURKBURNETT H S,US,243901001,243901,243,09,WICHITA,S,09 - 12,N,,,A
BURKBURNETT ISD,BURKBURNETT MIDDLE,EWS,243901041,243901,243,09,WICHITA,M,06 - 08,N,,,A
BURKBURNETT ISD,GATEWAY ALTER ED CTR,,243901002,243901,243,09,WICHITA,S,11 - 12,N,,,1
BURKBURNETT ISD,I C EVANS EL,EN,243901104,243901,243,09,WICHITA,E,EE - 05,N,,,E
BURKBURNETT ISD,JOHN G HARDIN EL,NY,243901101,243901,243,09,WICHITA,E,PK - 05,N,,,R
BURKBURNETT ISD,JOHN G TOWER EL,ENY,243901103,243901,243,09,WICHITA,E,PK - 05,N,,,E
BURKBURNETT ISD,WICHITA CO JJAEP,,243901003,243901,243,09,WICHITA,S,10 - 10,N,,,X
BURKEVILLE ISD,BURKEVILLE EL,,176901101,176901,176,05,NEWTON,E,EE - 06,N,,,A
BURKEVILLE ISD,BURKEVILLE H S,,176901001,176901,176,05,NEWTON,S,09 - 12,N,,,L
BURKEVILLE ISD,BURKEVILLE MIDDLE,AEWSY,176901041,176901,176,05,NEWTON,M,07 - 08,N,,,A
BURLESON ISD,ANN BROCK EL AT OAK GROVE,,126902110,126902,126,11,JOHNSON,E,PK - 05,N,,,A
BURLESON ISD,BRANSOM EL,EN,126902108,126902,126,11,JOHNSON,E,PK - 05,N,,,R
BURLESON ISD,BURLESON CENTENNIAL H S,S,126902006,126902,126,11,JOHNSON,S,09 - 10,N,,,A
BURLESON ISD,BURLESON H S,JS,126902001,126902,126,11,JOHNSON,S,09 - 12,N,,,R
BURLESON ISD,CROSSROADS H S,S,126902003,126902,126,11,JOHNSON,S,09 - 12,N,,,1
BURLESON ISD,FRAZIER EL,EMNX,126902102,126902,126,11,JOHNSON,E,PK - 05,N,,,R
BURLESON ISD,HUGHES MIDDLE,ES,126902041,126902,126,11,JOHNSON,M,06 - 08,N,,,R
BURLESON ISD,IRENE CLINKSCALE EL,EWMNZ,126902111,126902,126,11,JOHNSON,E,KG - 05,N,,,E
BURLESON ISD,JACK TAYLOR EL,N,126902105,126902,126,11,JOHNSON,E,PK - 05,N,,,A
BURLESON ISD,JOHNSON COUNTY JJAEP,,126902004,126902,126,11,JOHNSON,S,09 - 10,N,,,X
BURLESON ISD,JUDY HAJEK EL,MNX,126902109,126902,126,11,JOHNSON,E,KG - 05,N,,,E
BURLESON ISD,MOUND EL,W,126902103,126902,126,11,JOHNSON,E,EE - 05,N,,,R
BURLESON ISD,NICK KERR MIDDLE,S,126902042,126902,126,11,JOHNSON,M,06 - 08,N,,,A
BURLESON ISD,NORWOOD EL,,126902104,126902,126,11,JOHNSON,E,EE - 05,N,,,A
BURLESON ISD,THE ACADEMY AT NOLA DUNN,EWMN,126902101,126902,126,11,JOHNSON,E,KG - 05,N,,,E
BURLESON ISD,WILLIAM STRIBLING EL,EWN,126902107,126902,126,11,JOHNSON,E,KG - 05,N,,,R
BURNET CISD,BERTRAM EL,N,027903102,027903,027,13,BURNET,E,PK - 05,N,,,R
BURNET CISD,BURNET EL,,027903101,027903,027,13,BURNET,E,EE - 01,N,027903103,SHADY GROVE EL,R
BURNET CISD,BURNET H S,,027903001,027903,027,13,BURNET,S,09 - 12,N,,,L
BURNET CISD,BURNET MIDDLE,X,027903041,027903,027,13,BURNET,M,06 - 08,N,,,A
BURNET CISD,QUEST,AV,027903003,027903,027,13,BURNET,S,09 - 12,N,,,1
BURNET CISD,RJ RICHEY ELEMENTARY,N,027903104,027903,027,13,BURNET,E,04 - 05,N,,,R
BURNET CISD,SHADY GROVE EL,E,027903103,027903,027,13,BURNET,E,02 - 03,N,,,R
BURNHAM WOOD CHARTER SCHOOL DISTRI,DAVINCI SCHOOL FOR SCIENCE AND THE,DVWS,071801003,071801,071,19,EL PASO,B,05 - 11,Y,,,R
BURNHAM WOOD CHARTER SCHOOL DISTRI,HOWARD BURNHAM EL,EWM,071801001,071801,071,19,EL PASO,E,KG - 04,Y,,,E
BURTON ISD,BURTON EL,EMN,239903101,239903,239,06,WASHINGTON,E,PK - 06,N,,,A
BURTON ISD,BURTON H S,DUVJS,239903001,239903,239,06,WASHINGTON,S,07 - 12,N,,,R
BUSHLAND ISD,BUSHLAND EL,EWM,188904101,188904,188,16,POTTER,E,EE - 04,N,,,E
BUSHLAND ISD,BUSHLAND HS,RUVJS,188904001,188904,188,16,POTTER,S,09 - 12,N,,,A
BUSHLAND ISD,BUSHLAND MIDDLE,EWNS,188904041,188904,188,16,POTTER,M,05 - 08,N,,,E
