DISTNAME,CAMPNAME,CACKDTL,CAMPUS,DISTRICT,COUNTY,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLCHART,paircamp,pairname,C_RATING
BLOOMINGTON ISD,BLOOMINGTON EL,EM,235901101,235901,235,03,VICTORIA,E,EE - 03,N,,,R
BLOOMINGTON ISD,BLOOMINGTON H S,Z,235901001,235901,235,03,VICTORIA,S,09 - 12,N,,,A
BLOOMINGTON ISD,BLOOMINGTON J H,,235901041,235901,235,03,VICTORIA,M,07 - 08,N,,,L
BLOOMINGTON ISD,PLACEDO EL,,235901103,235901,235,03,VICTORIA,E,04 - 06,N,,,A
BLUE RIDGE ISD,BLUE RIDGE EL,EWX,043917101,043917,043,10,COLLIN,E,EE - 04,N,,,R
BLUE RIDGE ISD,BLUE RIDGE H S,,043917001,043917,043,10,COLLIN,S,09 - 12,N,,,L
BLUE RIDGE ISD,BLUE RIDGE INTERMEDIATE CAMPUS,EMNY,043917102,043917,043,10,COLLIN,M,05 - 06,N,,,R
BLUE RIDGE ISD,BLUE RIDGE MIDDLE,W,043917041,043917,043,10,COLLIN,M,07 - 08,N,,,A
BLUFF DALE ISD,BLUFF DALE EL,AEMNSZ,072904101,072904,072,11,ERATH,E,KG - 08,N,,,E
BLUM ISD,BLUM EL,EMX,109913101,109913,109,12,HILL,E,PK - 05,N,,,A
BLUM ISD,BLUM H S,EWSZ,109913001,109913,109,12,HILL,B,06 - 12,N,,,A
BOERNE ISD,BOERNE H S,PCVSX,130901001,130901,130,20,KENDALL,S,09 - 12,N,,,R
BOERNE ISD,BOERNE MIDDLE SCHOOL NORTH,EWSY,130901041,130901,130,20,KENDALL,M,07 - 09,N,,,R
BOERNE ISD,BOERNE MIDDLE SCHOOL SOUTH,EWSZ,130901042,130901,130,20,KENDALL,M,07 - 09,N,,,R
BOERNE ISD,CURINGTON EL,EWMNY,130901101,130901,130,20,KENDALL,E,KG - 06,N,,,R
BOERNE ISD,FABRA EL,ENY,130901102,130901,130,20,KENDALL,E,EE - 06,N,,,R
BOERNE ISD,FAIR OAKS RANCH EL,EWMNY,130901103,130901,130,20,KENDALL,E,KG - 06,N,,,E
BOERNE ISD,KENDALL  ELEMENTARY SCHOOL,EWN,130901104,130901,130,20,KENDALL,E,KG - 06,N,,,R
BOLES ISD,BOLES ISD ELEMENTARY,EM,116916101,116916,116,10,HUNT,E,PK - 04,N,,,E
BOLES ISD,BOLES ISD HIGH SCHOOL,AVSX,116916001,116916,116,10,HUNT,S,09 - 12,N,,,R
BOLES ISD,BOLES MIDDLE SCHOOL,AEW,116916041,116916,116,10,HUNT,M,05 - 08,N,,,R
BOLING ISD,BOLING H S,,241901001,241901,241,03,WHARTON,S,09 - 12,N,,,A
BOLING ISD,IAGO J H,S,241901041,241901,241,03,WHARTON,M,06 - 08,N,,,A
BOLING ISD,NEWGULF EL,EM,241901101,241901,241,03,WHARTON,E,PK - 05,N,,,R
BONHAM ISD,BONHAM H S,UY,074903001,074903,074,10,FANNIN,S,09 - 12,N,,,A
BONHAM ISD,EVANS EL,MY,074903102,074903,074,10,FANNIN,E,04 - 06,N,,,A
BONHAM ISD,FINLEY-OATES EL,E,074903104,074903,074,10,FANNIN,E,KG - 03,N,,,R
BONHAM ISD,RATHER J H,AEW,074903041,074903,074,10,FANNIN,M,07 - 08,N,,,R
BONHAM ISD,STEPHENSON SCHOOL,,074903103,074903,074,10,FANNIN,E,EE - PK,N,,,X
BOOKER ISD,BOOKER EL,EWM,148901101,148901,148,16,LIPSCOMB,E,PK - 04,N,,,R
BOOKER ISD,BOOKER JH/H S,AVW,148901001,148901,148,16,LIPSCOMB,B,05 - 12,N,,,A
BORDEN COUNTY ISD,BORDEN COUNTY SCHOOL,ADRUVEWMNS,017901001,017901,017,17,BORDEN,B,KG - 12,N,,,R
BORGER ISD,BORGER H S,SY,117901001,117901,117,16,HUTCHINSON,S,09 - 12,N,,,A
BORGER ISD,BORGER MIDDLE,W,117901041,117901,117,16,HUTCHINSON,M,05 - 08,N,,,A
BORGER ISD,C H A M P S,,117901002,117901,117,16,HUTCHINSON,S,10 - 12,N,,,1
BORGER ISD,CROCKETT EL,E,117901105,117901,117,16,HUTCHINSON,E,03 - 04,N,,,R
BORGER ISD,GATEWAY EL,,117901106,117901,117,16,HUTCHINSON,E,01 - 02,N,117901105,CROCKETT EL,R
BORGER ISD,PAUL BELTON EARLY CHILDHOOD CENTE,,117901104,117901,117,16,HUTCHINSON,E,EE - KG,N,,,X
BOSQUEVILLE ISD,BOSQUEVILLE EL,AWMX,161923101,161923,161,12,MCLENNAN,E,PK - 06,N,,,R
BOSQUEVILLE ISD,BOSQUEVILLE SCHOOL SECONDARY,AVEWMS,161923001,161923,161,12,MCLENNAN,S,07 - 12,N,,,R
BOVINA ISD,BOVINA EL,,185901101,185901,185,16,PARMER,E,PK - 05,N,,,A
BOVINA ISD,BOVINA H S,,185901001,185901,185,16,PARMER,S,09 - 12,N,,,L
BOVINA ISD,BOVINA MIDDLE,AX,185901041,185901,185,16,PARMER,M,06 - 09,N,,,A
BOWIE ISD,BOWIE EL,EM,169901105,169901,169,09,MONTAGUE,E,EE - 03,N,,,E
BOWIE ISD,BOWIE H S,,169901001,169901,169,09,MONTAGUE,S,09 - 12,N,,,A
BOWIE ISD,BOWIE INTERMEDIATE,M,169901042,169901,169,09,MONTAGUE,E,04 - 05,N,,,A
BOWIE ISD,BOWIE J H,EW,169901041,169901,169,09,MONTAGUE,M,06 - 08,N,,,R
BOYD ISD,BOYD EL,E,249902101,249902,249,11,WISE,E,PK - 03,N,,,R
BOYD ISD,BOYD H S,Y,249902001,249902,249,11,WISE,S,09 - 12,N,,,A
BOYD ISD,BOYD INT,E,249902110,249902,249,11,WISE,E,04 - 06,N,,,A
BOYD ISD,BOYD MIDDLE,ES,249902041,249902,249,11,WISE,M,07 - 08,N,,,R
BOYS RANCH ISD,BLAKEMORE MIDDLE,,180901041,180901,180,16,OLDHAM,M,06 - 08,N,,,L
BOYS RANCH ISD,BOYS RANCH H S,AS,180901001,180901,180,16,OLDHAM,S,09 - 12,N,,,A
BOYS RANCH ISD,MIMI FARLEY ELEMENTARY,AEMN,180901101,180901,180,16,OLDHAM,E,KG - 05,N,,,A
BRACKETT ISD,BRACKETT ALTER,,136901002,136901,136,20,KINNEY,S,09 - 11,N,,,1
BRACKETT ISD,BRACKETT H S,A,136901001,136901,136,20,KINNEY,S,09 - 12,N,,,A
BRACKETT ISD,BRACKETT JUNIOR HIGH,,136901041,136901,136,20,KINNEY,M,07 - 08,N,,,A
BRACKETT ISD,JONES EL,Z,136901101,136901,136,20,KINNEY,E,PK - 06,N,,,A
BRADY ISD,BRADY EL,EN,160901101,160901,160,15,MCCULLOCH,E,01 - 05,N,,,R
BRADY ISD,BRADY H S,V,160901001,160901,160,15,MCCULLOCH,S,09 - 12,N,,,A
BRADY ISD,BRADY MIDDLE SCHOOL,AEWSX,160901041,160901,160,15,MCCULLOCH,B,06 - 12,N,,,R
BRADY ISD,NORTH WARD PRI,,160901103,160901,160,15,MCCULLOCH,E,EE - KG,N,,,X
BRAZOS ISD,BRAZOS EL,Y,008903102,008903,008,06,AUSTIN,E,EE - 05,N,,,R
BRAZOS ISD,BRAZOS H S,Y,008903001,008903,008,06,AUSTIN,S,09 - 12,N,,,A
BRAZOS ISD,BRAZOS MIDDLE,AEWSZ,008903041,008903,008,06,AUSTIN,M,06 - 08,N,,,R
BRAZOS RIVER CHARTER SCHOOL,BRAZOS RIVER CHARTER SCHOOL,,213801001,213801,213,11,SOMERVELL,S,08 - 12,Y,,,1
BRAZOS SCHOOL FOR INQUIRY & CREATI,BSIC AUTUMN CIRCLE,,021803001,021803,021,06,BRAZOS,B,PK - 12,Y,,,L
BRAZOS SCHOOL FOR INQUIRY & CREATI,BSIC GANO STREET,,021803102,021803,021,06,BRAZOS,B,PK - 12,Y,,,L
BRAZOS SCHOOL FOR INQUIRY & CREATI,BSIC HOUSTON-ROSSLYN,EN,021803103,021803,021,06,BRAZOS,E,PK - 05,Y,,,R
BRAZOS SCHOOL FOR INQUIRY & CREATI,BSIC YORK STREET,,021803104,021803,021,06,BRAZOS,E,PK - 06,Y,,,X
BRAZOSPORT ISD,A P BEUTEL EL,EWM,020905102,020905,020,04,BRAZORIA,E,EE - 04,N,,,E
BRAZOSPORT ISD,BESS BRANNEN EL,EW,020905111,020905,020,04,BRAZORIA,E,EE - 04,N,,,R
BRAZOSPORT ISD,BRAZOSPORT H S,,020905001,020905,020,04,BRAZORIA,S,09 - 12,N,,,A
BRAZOSPORT ISD,BRAZOSWOOD H S,RY,020905002,020905,020,04,BRAZORIA,S,09 - 12,N,,,A
BRAZOSPORT ISD,CLUTE INT,AW,020905041,020905,020,04,BRAZORIA,M,06 - 08,N,,,A
BRAZOSPORT ISD,ELISABET NEY EL,E,020905107,020905,020,04,BRAZORIA,E,EE - 04,N,,,R
BRAZOSPORT ISD,FREEPORT INT,W,020905042,020905,020,04,BRAZORIA,M,07 - 08,N,,,A
BRAZOSPORT ISD,GLADYS POLK EL,M,020905113,020905,020,04,BRAZORIA,E,EE - 05,N,,,A
BRAZOSPORT ISD,GRIFFITH EL,M,020905114,020905,020,04,BRAZORIA,E,PK - 05,N,,,A
BRAZOSPORT ISD,JANE LONG EL,,020905106,020905,020,04,BRAZORIA,E,EE - 04,N,,,R
BRAZOSPORT ISD,LAKE JACKSON INT,W,020905043,020905,020,04,BRAZORIA,M,07 - 08,N,,,A
BRAZOSPORT ISD,LIGHTHOUSE LEARNING CENTER - AEC,,020905006,020905,020,04,BRAZORIA,S,09 - 12,N,,,1
BRAZOSPORT ISD,LIGHTHOUSE LEARNING CENTER - DAEP,,020905004,020905,020,04,BRAZORIA,B,02 - 12,N,,,X
BRAZOSPORT ISD,LIGHTHOUSE LEARNING CENTER - JJAE,,020905005,020905,020,04,BRAZORIA,B,06 - 11,N,,,X
BRAZOSPORT ISD,O A FLEMING EL,EW,020905104,020905,020,04,BRAZORIA,E,PK - 04,N,,,R
BRAZOSPORT ISD,O M ROBERTS EL,AEWMX,020905109,020905,020,04,BRAZORIA,E,EE - 04,N,,,R
BRAZOSPORT ISD,O'HARA LANIER MIDDLE,,020905116,020905,020,04,BRAZORIA,M,05 - 06,N,,,A
BRAZOSPORT ISD,RASCO MIDDLE,AEM,020905115,020905,020,04,BRAZORIA,M,05 - 06,N,,,R
BRAZOSPORT ISD,S F AUSTIN EL,EMNZ,020905101,020905,020,04,BRAZORIA,E,EE - 06,N,,,R
BRAZOSPORT ISD,T W OGG EL,,020905108,020905,020,04,BRAZORIA,E,EE - 05,N,,,A
BRAZOSPORT ISD,VELASCO EL,E,020905110,020905,020,04,BRAZORIA,E,PK - 04,N,,,A
BRECKENRIDGE ISD,BRECKENRIDGE ALTER,,215901002,215901,215,14,STEPHENS,M,07 - 07,N,,,X
BRECKENRIDGE ISD,BRECKENRIDGE H S,RV,215901001,215901,215,14,STEPHENS,S,09 - 12,N,,,A
BRECKENRIDGE ISD,BRECKENRIDGE J H,WS,215901041,215901,215,14,STEPHENS,M,07 - 08,N,,,A
BRECKENRIDGE ISD,EAST EL,,215901101,215901,215,14,STEPHENS,E,EE - 01,N,215901102,NORTH EL,R
BRECKENRIDGE ISD,NORTH EL,,215901102,215901,215,14,STEPHENS,E,02 - 03,N,,,R
BRECKENRIDGE ISD,SOUTH EL,Y,215901103,215901,215,14,STEPHENS,E,04 - 06,N,,,A
BREMOND ISD,BREMOND EL,EWMN,198901101,198901,198,06,ROBERTSON,E,EE - 05,N,,,R
BREMOND ISD,BREMOND H S,ARVMSX,198901001,198901,198,06,ROBERTSON,S,09 - 12,N,,,R
BREMOND ISD,BREMOND MIDDLE,AWS,198901041,198901,198,06,ROBERTSON,M,06 - 08,N,,,A
BRENHAM ISD,ALTON EL,X,239901101,239901,239,06,WASHINGTON,E,PK - 04,N,,,R
BRENHAM ISD,BASE ALTERNATIVE CAMPUS,,239901044,239901,239,06,WASHINGTON,M,05 - 08,N,,,1
BRENHAM ISD,BRENHAM ALTERNATIVE,,239901002,239901,239,06,WASHINGTON,S,12 - 12,N,239901000,BRENHAM ISD,A
BRENHAM ISD,BRENHAM EL,X,239901102,239901,239,06,WASHINGTON,E,EE - 04,N,,,R
BRENHAM ISD,BRENHAM HIGH SCHOOL,,239901001,239901,239,06,WASHINGTON,S,09 - 12,N,,,A
BRENHAM ISD,BRENHAM J H,EWS,239901042,239901,239,06,WASHINGTON,M,07 - 08,N,,,R
BRENHAM ISD,BRENHAM MIDDLE,MY,239901041,239901,239,06,WASHINGTON,M,05 - 06,N,,,A
BRENHAM ISD,FIVE OAKS,,239901105,239901,239,06,WASHINGTON,B,03 - 12,N,,,X
BRENHAM ISD,KRAUSE ELEMENTARY,EMX,239901103,239901,239,06,WASHINGTON,E,PK - 04,N,,,R
BRIDGE CITY ISD,BRIDGE CITY H S,VES,181901001,181901,181,05,ORANGE,S,09 - 12,N,,,A
BRIDGE CITY ISD,BRIDGE CITY INT,EM,181901103,181901,181,05,ORANGE,E,03 - 07,N,,,R
BRIDGE CITY ISD,BRIDGE CITY MIDDLE,EWS,181901041,181901,181,05,ORANGE,M,06 - 08,N,,,A
BRIDGE CITY ISD,HATTON ELEMENTARY,,181901101,181901,181,05,ORANGE,E,EE - 02,N,181901103,BRIDGE CITY INT,R
BRIDGE CITY ISD,SIMS EL,,181901102,181901,181,05,ORANGE,E,01 - 02,N,181901103,BRIDGE CITY INT,R
BRIDGEPORT ISD,BRIDGEPORT ACE HIGH SCHOOL,,249903002,249903,249,11,WISE,S,11 - 12,N,,,1
BRIDGEPORT ISD,BRIDGEPORT EL,,249903101,249903,249,11,WISE,E,EE - 02,N,249903102,BRIDGEPORT INT,A
BRIDGEPORT ISD,BRIDGEPORT H S,RX,249903001,249903,249,11,WISE,S,09 - 12,N,,,A
BRIDGEPORT ISD,BRIDGEPORT INT,A,249903102,249903,249,11,WISE,E,03 - 05,N,,,A
BRIDGEPORT ISD,BRIDGEPORT MIDDLE,,249903041,249903,249,11,WISE,M,06 - 08,N,,,A
BRIGHT IDEAS CHARTER,BRIGHT IDEAS CHARTER,DREWS,243801001,243801,243,09,WICHITA,B,KG - 12,Y,,,A
BROADDUS ISD,BROADDUS DAEP,,203902003,203902,203,07,SAN AUGUSTINE,M,08 - 08,N,,,X
BROADDUS ISD,BROADDUS EL,EMNZ,203902101,203902,203,07,SAN AUGUSTINE,E,PK - 06,N,,,R
BROADDUS ISD,BROADDUS H S,RW,203902001,203902,203,07,SAN AUGUSTINE,S,07 - 12,N,,,A
BROCK ISD,BROCK ELEMENTARY,AEWMN,184909101,184909,184,11,PARKER,E,EE - 05,N,,,E
BROCK ISD,BROCK H S,ARVEMSZ,184909001,184909,184,11,PARKER,S,09 - 12,N,,,R
BROCK ISD,BROCK MIDDLE SCHOOL,AEWMSY,184909041,184909,184,11,PARKER,M,06 - 08,N,,,R
BRONTE ISD,BRONTE EL,N,041901101,041901,041,15,COKE,E,EE - 06,N,,,A
BRONTE ISD,BRONTE H S,ARVWSX,041901001,041901,041,15,COKE,S,07 - 12,N,,,A
BRONTE ISD,FAIRVIEW ACCELERATED,,041901003,041901,041,15,COKE,S,10 - 10,N,,,1
BRONTE ISD,FAIRVIEW DAEP,,041901005,041901,041,15,COKE,S,09 - 09,N,,,X
BRONTE ISD,JUVENILE DETENT CTR,,041901002,041901,041,15,COKE,S,09 - 12,N,,,3
BROOKELAND ISD,BROOKELAND EL,,121902101,121902,121,05,JASPER,E,PK - 05,N,,,A
BROOKELAND ISD,BROOKELAND H S,RWSX,121902001,121902,121,05,JASPER,B,06 - 12,N,,,R
BROOKESMITH ISD,BROOKESMITH EL,EWSZ,025908101,025908,025,15,BROWN,E,KG - 08,N,,,A
BROOKESMITH ISD,BROOKESMITH H S,AVZ,025908001,025908,025,15,BROWN,S,09 - 12,N,,,R
BROOKS COUNTY ISD,FALFURRIAS ELEM,,024901101,024901,024,02,BROOKS,E,02 - 05,N,,,A
BROOKS COUNTY ISD,FALFURRIAS H S,RU,024901001,024901,024,02,BROOKS,S,09 - 12,N,,,A
BROOKS COUNTY ISD,FALFURRIAS J H,X,024901041,024901,024,02,BROOKS,M,06 - 08,N,,,A
BROOKS COUNTY ISD,LASATER EL,,024901103,024901,024,02,BROOKS,E,PK - 01,N,024901101,FALFURRIAS ELEM,A
BROWNFIELD ISD,BROWNFIELD H S,,223901001,223901,223,17,TERRY,S,09 - 12,N,,,A
BROWNFIELD ISD,BROWNFIELD MIDDLE,W,223901041,223901,223,17,TERRY,M,06 - 08,N,,,A
BROWNFIELD ISD,COLONIAL HEIGHTS EL,,223901101,223901,223,17,TERRY,E,EE - 01,N,223901102,OAK GROVE EL,R
BROWNFIELD ISD,OAK GROVE EL,X,223901102,223901,223,17,TERRY,E,02 - 05,N,,,R
BROWNSBORO ISD,ACES CAMPUS,,107902002,107902,107,07,HENDERSON,S,09 - 12,N,,,1
BROWNSBORO ISD,BROWNSBORO EL,EM,107902101,107902,107,07,HENDERSON,E,EE - 03,N,,,R
BROWNSBORO ISD,BROWNSBORO H S,EX,107902001,107902,107,07,HENDERSON,S,09 - 12,N,,,A
BROWNSBORO ISD,BROWNSBORO INT,EM,107902104,107902,107,07,HENDERSON,E,04 - 06,N,,,R
BROWNSBORO ISD,BROWNSBORO J H,EWX,107902041,107902,107,07,HENDERSON,M,07 - 08,N,,,A
BROWNSBORO ISD,CHANDLER EL,EM,107902103,107902,107,07,HENDERSON,E,PK - 03,N,,,R
BROWNSBORO ISD,CHANDLER INTERMEDIATE,MY,107902102,107902,107,07,HENDERSON,E,04 - 06,N,,,R
BROWNSVILLE ISD,AIKEN EL,AEWMN,031901133,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,BENAVIDES EL,AEWM,031901135,031901,031,01,CAMERON,E,EE - 05,N,,,A
BROWNSVILLE ISD,BESTEIRO MIDDLE,AW,031901048,031901,031,01,CAMERON,M,06 - 08,N,,,A
BROWNSVILLE ISD,BURNS EL,AEM,031901128,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,CAMERON CO J J A E P,,031901034,031901,031,01,CAMERON,B,04 - 12,N,,,X
BROWNSVILLE ISD,CANALES EL,AEM,031901101,031901,031,01,CAMERON,E,PK - 05,N,,,A
BROWNSVILLE ISD,CASTENEDA EL,AEWN,031901115,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,CHAMPION EL,AEMNZ,031901136,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,CROMACK EL,AM,031901102,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,CUMMINGS MIDDLE,WS,031901042,031901,031,01,CAMERON,M,06 - 08,N,,,A
BROWNSVILLE ISD,DEL CASTILLO EL,AEWMNZ,031901120,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,EGLY EL,AEWMNX,031901123,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,EL JARDIN EL,AEM,031901105,031901,031,01,CAMERON,E,EE - 05,N,,,A
BROWNSVILLE ISD,FAULK MIDDLE,AW,031901043,031901,031,01,CAMERON,M,06 - 08,N,,,A
BROWNSVILLE ISD,GALLEGOS EL,AWMNY,031901138,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,GARCIA MIDDLE,AWSZ,031901053,031901,031,01,CAMERON,M,06 - 08,N,,,A
BROWNSVILLE ISD,GARDEN PARK EL,AEWM,031901106,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,GARZA EL,AWMZ,031901124,031901,031,01,CAMERON,E,EE - 05,N,,,A
BROWNSVILLE ISD,GONZALEZ EL,AEWM,031901130,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,HANNA H S,RVS,031901001,031901,031,01,CAMERON,S,09 - 12,N,,,A
BROWNSVILLE ISD,HUDSON EL,AEWM,031901134,031901,031,01,CAMERON,E,PK - 05,N,,,A
BROWNSVILLE ISD,LONGORIA EL,AEWMNX,031901103,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,LOPEZ H S,,031901007,031901,031,01,CAMERON,S,09 - 12,N,,,L
BROWNSVILLE ISD,LUCIO MIDDLE,AWSX,031901051,031901,031,01,CAMERON,M,06 - 08,N,,,R
BROWNSVILLE ISD,MARTIN EL,AEMX,031901104,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,MORNINGSIDE EL,AEM,031901129,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,OLIVEIRA MIDDLE,AEWS,031901045,031901,031,01,CAMERON,M,06 - 08,N,,,A
BROWNSVILLE ISD,ORTIZ EL,AEM,031901139,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,PACE H S,R,031901003,031901,031,01,CAMERON,S,09 - 12,N,,,A
BROWNSVILLE ISD,PALM GROVE EL,AMY,031901122,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,PAREDES EL,AEWMNX,031901137,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,PEREZ EL,EMN,031901121,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,PERKINS MIDDLE,AW,031901046,031901,031,01,CAMERON,M,06 - 08,N,,,A
BROWNSVILLE ISD,PORTER H S,R,031901002,031901,031,01,CAMERON,S,09 - 12,N,,,A
BROWNSVILLE ISD,PUTEGNAT EL,AEWMN,031901108,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,RESACA EL,AEWMN,031901109,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,RIVERA H S,RZ,031901004,031901,031,01,CAMERON,S,09 - 12,N,,,A
BROWNSVILLE ISD,RUSSELL EL,AEWMN,031901110,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,SHARP EL,AEWMN,031901111,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,SKINNER EL,AWMZ,031901112,031901,031,01,CAMERON,E,EE - 05,N,,,A
BROWNSVILLE ISD,SOUTHMOST EL,AMY,031901131,031901,031,01,CAMERON,E,EE - 05,N,,,A
BROWNSVILLE ISD,STELL MIDDLE,AEWSY,031901044,031901,031,01,CAMERON,M,06 - 08,N,,,R
BROWNSVILLE ISD,STILLMAN MIDDLE,AEW,031901054,031901,031,01,CAMERON,M,06 - 08,N,,,A
BROWNSVILLE ISD,VELA MIDDLE,AEWMSY,031901047,031901,031,01,CAMERON,M,06 - 08,N,,,R
BROWNSVILLE ISD,VERMILLION ROAD EL,A,031901126,031901,031,01,CAMERON,E,EE - 05,N,,,A
BROWNSVILLE ISD,VICTORIA HEIGHTS EL,AEMNX,031901113,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,VILLA NUEVA EL,AEWM,031901117,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,YTURRIA EL,AEWMN,031901132,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNWOOD ISD,BROWNWOOD ACCELERATED H S,,025902003,025902,025,15,BROWN,S,09 - 12,N,,,1
BROWNWOOD ISD,BROWNWOOD DAEP,,025902042,025902,025,15,BROWN,B,06 - 11,N,,,X
BROWNWOOD ISD,BROWNWOOD H S,,025902001,025902,025,15,BROWN,S,09 - 12,N,,,A
BROWNWOOD ISD,BROWNWOOD INT,EMNY,025902108,025902,025,15,BROWN,M,05 - 06,N,,,R
BROWNWOOD ISD,BROWNWOOD MIDDLE,EWS,025902041,025902,025,15,BROWN,M,07 - 08,N,,,R
BROWNWOOD ISD,COGGIN EL,M,025902101,025902,025,15,BROWN,E,04 - 04,N,,,R
BROWNWOOD ISD,EAST EL,EM,025902109,025902,025,15,BROWN,E,PK - 03,N,,,E
BROWNWOOD ISD,NORTHWEST EL,EM,025902106,025902,025,15,BROWN,E,EE - 03,N,,,E
BROWNWOOD ISD,WOODLAND HEIGHTS EL,AEM,025902107,025902,025,15,BROWN,E,EE - 03,N,,,E
BRUCEVILLE-EDDY ISD,B-E ACHIEVEMENT CTR,,161919198,161919,161,12,MCLENNAN,S,08 - 11,N,,,X
BRUCEVILLE-EDDY ISD,BRUCEVILLE-EDDY EL,E,161919101,161919,161,12,MCLENNAN,E,EE - 03,N,,,A
BRUCEVILLE-EDDY ISD,BRUCEVILLE-EDDY H S,ADUVSY,161919001,161919,161,12,MCLENNAN,S,10 - 12,N,,,A
BRUCEVILLE-EDDY ISD,BRUCEVILLE-EDDY MIDDLE,AEWS,161919041,161919,161,12,MCLENNAN,M,07 - 09,N,,,R
BRUCEVILLE-EDDY ISD,NEW INTERMEDIATE,EMN,161919042,161919,161,12,MCLENNAN,E,04 - 06,N,,,R
BRUCEVILLE-EDDY ISD,OPPORTUNITY LEARNING CTR,,161919002,161919,161,12,MCLENNAN,S,10 - 11,N,,,1
BRYAN ISD,ACE CAMPUS,,021902011,021902,021,06,BRAZOS,S,09 - 12,N,,,1
BRYAN ISD,ALTON BOWEN ELEMENTARY,EWMNY,021902117,021902,021,06,BRAZOS,E,KG - 05,N,,,E
BRYAN ISD,ANSON JONES ELEMENTARY,,021902115,021902,021,06,BRAZOS,E,02 - 05,N,,,A
BRYAN ISD,BEN MILAM ELEMENTARY,,021902109,021902,021,06,BRAZOS,E,EE - 02,N,021902115,ANSON JONES ELEMENTARY,A
BRYAN ISD,BONHAM ELEMENTARY,,021902103,021902,021,06,BRAZOS,E,KG - 05,N,,,A
BRYAN ISD,BRAZOS CO JUVENILE DETENTION CENT,,021902014,021902,021,06,BRAZOS,B,06 - 11,N,,,X
BRYAN ISD,BRAZOS COUNTY JJAEP,,021902015,021902,021,06,BRAZOS,S,09 - 11,N,,,X
BRYAN ISD,BRYAN H S,,021902001,021902,021,06,BRAZOS,S,09 - 12,N,,,L
BRYAN ISD,CARVER PRE-K CENTER,,021902116,021902,021,06,BRAZOS,E,EE - PK,N,,,X
BRYAN ISD,CROCKETT ELEMENTARY,X,021902105,021902,021,06,BRAZOS,E,KG - 05,N,,,A
BRYAN ISD,FANNIN ELEMENTARY,WZ,021902106,021902,021,06,BRAZOS,E,KG - 05,N,,,A
BRYAN ISD,GRAD,,021902016,021902,021,06,BRAZOS,S,09 - 12,N,,,1
BRYAN ISD,HENDERSON ELEMENTARY,A,021902107,021902,021,06,BRAZOS,E,EE - 05,N,,,A
BRYAN ISD,JANE LONG,,021902045,021902,021,06,BRAZOS,M,06 - 08,N,,,L
BRYAN ISD,JOHNSON ELEMENTARY,AEWMNY,021902108,021902,021,06,BRAZOS,E,KG - 05,N,,,E
BRYAN ISD,KEMP ELEMENTARY,AZ,021902101,021902,021,06,BRAZOS,E,KG - 05,N,,,A
BRYAN ISD,MARY BRANCH ELEMENTARY,,021902114,021902,021,06,BRAZOS,E,KG - 05,N,,,R
BRYAN ISD,MITCHELL ELEMENTARY,,021902119,021902,021,06,BRAZOS,E,KG - 05,N,,,A
BRYAN ISD,NAVARRO ELEMENTARY,,021902113,021902,021,06,BRAZOS,E,KG - 05,N,,,A
BRYAN ISD,NEAL ELEMENTARY,N,021902118,021902,021,06,BRAZOS,E,KG - 05,N,,,A
BRYAN ISD,SAM HOUSTON ELEMENTARY,EWMN,021902112,021902,021,06,BRAZOS,E,KG - 05,N,,,E
BRYAN ISD,SAM RAYBURN,,021902046,021902,021,06,BRAZOS,M,06 - 08,N,,,A
