DISTNAME,CAMPNAME,CACKDTL,CAMPUS,DISTRICT,COUNTY,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLCHART,PAIRCAMP,PAIRNAME,C_RATING
EAST CENTRAL ISD,BEXAR CO J J A E P,,015911004,015911,015,20,BEXAR,S,09 - 10,N,,,X
EAST CENTRAL ISD,BEXAR COUNTY LRN CTR,A,015911005,015911,015,20,BEXAR,S,07 - 11,N,,,1
EAST CENTRAL ISD,EAST CENTRAL CHOICE PROGRAM,,015911003,015911,015,20,BEXAR,S,07 - 12,N,,,X
EAST CENTRAL ISD,EAST CENTRAL DEV CTR,,015911105,015911,015,20,BEXAR,E,EE - PK,N,,,X
EAST CENTRAL ISD,EAST CENTRAL H S,,015911001,015911,015,20,BEXAR,S,09 - 12,N,,,A
EAST CENTRAL ISD,EAST CENTRAL HERITAGE MIDDLE,,015911043,015911,015,20,BEXAR,M,06 - 09,N,,,R
EAST CENTRAL ISD,HARMONY EL,,015911102,015911,015,20,BEXAR,E,KG - 03,N,,,A
EAST CENTRAL ISD,HIGHLAND FOREST ELEMENTARY,,015911106,015911,015,20,BEXAR,E,KG - 03,N,,,R
EAST CENTRAL ISD,JOHN GLENN EL,E,015911101,015911,015,20,BEXAR,E,KG - 03,N,,,E
EAST CENTRAL ISD,LEGACY MIDDLE SCHOOL,,015911044,015911,015,20,BEXAR,M,06 - 08,N,,,A
EAST CENTRAL ISD,OAK CREST INT,MNX,015911041,015911,015,20,BEXAR,E,04 - 05,N,,,R
EAST CENTRAL ISD,PECAN VALLEY EL,E,015911103,015911,015,20,BEXAR,E,EE - 03,N,,,R
EAST CENTRAL ISD,SALADO INT,,015911042,015911,015,20,BEXAR,E,04 - 05,N,,,R
EAST CENTRAL ISD,SINCLAIR EL,E,015911104,015911,015,20,BEXAR,E,KG - 03,N,,,R
EAST CENTRAL ISD,WILSON COUNTY BOOT CAMP,,015911006,015911,015,20,BEXAR,M,08 - 08,N,,,X
EAST CHAMBERS ISD,EAST CHAMBERS ELEMENTARY,X,036903101,036903,036,04,CHAMBERS,E,EE - 04,N,,,R
EAST CHAMBERS ISD,EAST CHAMBERS H S,AVJS,036903001,036903,036,04,CHAMBERS,S,09 - 12,N,,,R
EAST CHAMBERS ISD,EAST CHAMBERS INTERMEDIATE,ANX,036903102,036903,036,04,CHAMBERS,M,05 - 06,N,,,R
EAST CHAMBERS ISD,EAST CHAMBERS J H,ANY,036903041,036903,036,04,CHAMBERS,M,07 - 08,N,,,R
EAST CHAMBERS ISD,HARDIN/CHAMBERS CTR,,036903003,036903,036,04,CHAMBERS,S,10 - 10,N,,,X
EAST FORT WORTH MONTESSORI ACADEMY,EAST FORT WORTH MONTESSORI ACADEMY,AWN,220811101,220811,220,11,TARRANT,E,PK - 05,Y,,,E
EAST TEXAS CHARTER SCHOOLS,DAN CHADWICK CAMPUS,JS,092801001,092801,092,07,GREGG,S,09 - 12,Y,,,1
EASTLAND ISD,EASTLAND CARE CAMPUS,,067903003,067903,067,14,EASTLAND,S,09 - 12,N,,,1
EASTLAND ISD,EASTLAND H S,JS,067903001,067903,067,14,EASTLAND,S,09 - 12,N,,,R
EASTLAND ISD,EASTLAND MIDDLE,AW,067903041,067903,067,14,EASTLAND,M,06 - 08,N,,,R
EASTLAND ISD,SIEBERT EL,NY,067903101,067903,067,14,EASTLAND,E,EE - 05,N,,,R
ECTOR COUNTY ISD,ALTER ED CTR,,068901004,068901,068,18,ECTOR,S,07 - 12,N,,,X
ECTOR COUNTY ISD,AUSTIN MONTESSORI MAGNET,N,068901102,068901,068,18,ECTOR,E,PK - 06,N,,,R
ECTOR COUNTY ISD,BARBARA JORDAN EL,,068901129,068901,068,18,ECTOR,E,KG - 06,N,,,R
ECTOR COUNTY ISD,BLANTON EL,N,068901125,068901,068,18,ECTOR,E,PK - 06,N,,,R
ECTOR COUNTY ISD,BONHAM J H,,068901042,068901,068,18,ECTOR,M,07 - 09,N,,,R
ECTOR COUNTY ISD,BOWIE J H,W,068901043,068901,068,18,ECTOR,M,07 - 09,N,,,R
ECTOR COUNTY ISD,BURLESON EL,,068901103,068901,068,18,ECTOR,E,KG - 06,N,,,A
ECTOR COUNTY ISD,BURNET EL,,068901104,068901,068,18,ECTOR,E,KG - 06,N,,,A
ECTOR COUNTY ISD,CAMERON DUAL LANGUAGE MAGNET,Y,068901105,068901,068,18,ECTOR,E,KG - 06,N,,,A
ECTOR COUNTY ISD,CARVER EARLY EE-KG,,068901106,068901,068,18,ECTOR,E,EE - PK,N,,,X
ECTOR COUNTY ISD,CROCKETT J H,,068901044,068901,068,18,ECTOR,M,07 - 09,N,,,R
ECTOR COUNTY ISD,DOWLING EL,W,068901107,068901,068,18,ECTOR,E,KG - 06,N,,,A
ECTOR COUNTY ISD,ECTOR CO YOUTH CTR,AR,068901005,068901,068,18,ECTOR,S,07 - 11,N,,,1
ECTOR COUNTY ISD,ECTOR J H,,068901047,068901,068,18,ECTOR,M,07 - 09,N,,,R
ECTOR COUNTY ISD,EL MAGNET AT BLACKSHEAR,WMN,068901127,068901,068,18,ECTOR,E,KG - 06,N,,,E
ECTOR COUNTY ISD,EL MAGNET AT HAYS,W,068901112,068901,068,18,ECTOR,E,KG - 06,N,,,R
ECTOR COUNTY ISD,EL MAGNET AT IRELAND,,068901114,068901,068,18,ECTOR,E,KG - 06,N,,,R
ECTOR COUNTY ISD,EL MAGNET AT MILAM EL,N,068901116,068901,068,18,ECTOR,E,PK - 06,N,,,R
ECTOR COUNTY ISD,EL MAGNET AT NOEL EL,N,068901124,068901,068,18,ECTOR,E,KG - 06,N,,,R
ECTOR COUNTY ISD,EL MAGNET AT REAGAN EL,AEWMN,068901118,068901,068,18,ECTOR,E,KG - 06,N,,,E
ECTOR COUNTY ISD,EL MAGNET AT TRAVIS,,068901122,068901,068,18,ECTOR,E,KG - 06,N,,,A
ECTOR COUNTY ISD,EL MAGNET AT ZAVALA,,068901123,068901,068,18,ECTOR,E,KG - 06,N,,,R
ECTOR COUNTY ISD,GALE POND ALAMO EL,NY,068901101,068901,068,18,ECTOR,E,EE - 06,N,,,R
ECTOR COUNTY ISD,GOLIAD EL,,068901110,068901,068,18,ECTOR,E,KG - 06,N,,,A
ECTOR COUNTY ISD,GONZALES EL,W,068901111,068901,068,18,ECTOR,E,KG - 06,N,,,R
ECTOR COUNTY ISD,HOOD J H,,068901045,068901,068,18,ECTOR,M,07 - 09,N,,,A
ECTOR COUNTY ISD,L B JOHNSON EL,X,068901128,068901,068,18,ECTOR,E,KG - 06,N,,,R
ECTOR COUNTY ISD,LAMAR EARLY EE-KG,,068901115,068901,068,18,ECTOR,E,EE - PK,N,,,X
ECTOR COUNTY ISD,LAURO CAVAZOS EL,MN,068901130,068901,068,18,ECTOR,E,KG - 06,N,,,R
ECTOR COUNTY ISD,MURRY FLY EL,,068901126,068901,068,18,ECTOR,E,KG - 06,N,,,A
ECTOR COUNTY ISD,NIMITZ J H,Y,068901046,068901,068,18,ECTOR,M,07 - 09,N,,,A
ECTOR COUNTY ISD,ODESSA H S,,068901002,068901,068,18,ECTOR,S,09 - 12,N,,,A
ECTOR COUNTY ISD,PEASE EL,W,068901117,068901,068,18,ECTOR,E,KG - 06,N,,,R
ECTOR COUNTY ISD,PERMIAN H S,,068901003,068901,068,18,ECTOR,S,09 - 12,N,,,A
ECTOR COUNTY ISD,ROSS EL,WN,068901119,068901,068,18,ECTOR,E,KG - 06,N,,,E
ECTOR COUNTY ISD,SAM HOUSTON EL,MNX,068901113,068901,068,18,ECTOR,E,KG - 06,N,,,E
ECTOR COUNTY ISD,SAN JACINTO EL,W,068901121,068901,068,18,ECTOR,E,KG - 06,N,,,R
ECTOR ISD,ECTOR ELEMENTARY SCHOOL,ENY,074905101,074905,074,10,FANNIN,E,KG - 06,N,,,R
ECTOR ISD,ECTOR HIGH SCHOOL,AUVWS,074905001,074905,074,10,FANNIN,S,07 - 12,N,,,E
EDCOUCH-ELSA ISD,CARLOS TRUAN JR HIGH,,108903041,108903,108,01,HIDALGO,M,07 - 08,N,,,R
EDCOUCH-ELSA ISD,DAVID YBARRA MIDDLE SCHOOL,AY,108903042,108903,108,01,HIDALGO,M,05 - 06,N,,,A
EDCOUCH-ELSA ISD,EDCOUCH-ELSA H S,,108903001,108903,108,01,HIDALGO,S,09 - 12,N,,,L
EDCOUCH-ELSA ISD,JORGE R GUTIERREZ EARLY CHILDHOOD,,108903106,108903,108,01,HIDALGO,E,PK - KG,N,,,X
EDCOUCH-ELSA ISD,KENNEDY EL,AM,108903103,108903,108,01,HIDALGO,E,01 - 04,N,,,E
EDCOUCH-ELSA ISD,L B J EL,AEWM,108903105,108903,108,01,HIDALGO,E,01 - 04,N,,,R
EDCOUCH-ELSA ISD,RUBEN C RODRIGUEZ ELEMENTARY,AX,108903104,108903,108,01,HIDALGO,E,01 - 04,N,,,R
EDCOUCH-ELSA ISD,SANTIAGO GARCIA ELEMENTARY,AMZ,108903102,108903,108,01,HIDALGO,E,01 - 04,N,,,R
EDEN CISD,EDEN EL,WN,048901101,048901,048,15,CONCHO,E,KG - 06,N,,,A
EDEN CISD,EDEN H S,RUVJES,048901001,048901,048,15,CONCHO,S,07 - 12,N,,,R
EDEN CISD,FAIRVIEW ACCELERATED,,048901003,048901,048,15,CONCHO,S,10 - 10,N,,,1
EDEN CISD,FAIRVIEW DAEP,,048901005,048901,048,15,CONCHO,S,12 - 12,N,,,X
EDEN CISD,FAIRVIEW VOC TRAINING,,048901150,048901,048,15,CONCHO,S,10 - 10,N,,,X
EDEN CISD,VERIBEST PPCD,,048901102,048901,048,15,CONCHO,E,EE - EE,N,,,X
EDEN PARK ACADEMY,EDEN PARK ACADEMY,MNS,227803101,227803,227,13,TRAVIS,E,KG - 08,Y,,,E
EDGEWOOD ISD,ALONSO S PERALES ELEMENTARY SCHOOL,N,015905106,015905,015,20,BEXAR,E,PK - 05,N,,,R
EDGEWOOD ISD,ALTERNATIVE CENTER,,015905042,015905,015,20,BEXAR,B,06 - 12,N,,,X
EDGEWOOD ISD,BEXAR CO J J A E P,,015905010,015905,015,20,BEXAR,M,07 - 08,N,,,X
EDGEWOOD ISD,BRENTWOOD MIDDLE SCHOOL,S,015905041,015905,015,20,BEXAR,M,06 - 08,N,,,A
EDGEWOOD ISD,BURLESON CENTER,,015905124,015905,015,20,BEXAR,E,PK - PK,N,,,X
EDGEWOOD ISD,CARDENAS CENTER,,015905118,015905,015,20,BEXAR,E,PK - PK,N,,,X
EDGEWOOD ISD,CORONADO/ESCOBAR ELEMENTARY SCHOOL,,015905105,015905,015,20,BEXAR,E,PK - 05,N,,,A
EDGEWOOD ISD,E T WRENN MIDDLE SCHOOL,S,015905044,015905,015,20,BEXAR,M,06 - 08,N,,,A
EDGEWOOD ISD,EDGEWOOD EL,,234903101,234903,234,07,VAN ZANDT,E,EE - 02,N,234903042,EDGEWOOD INT,R
EDGEWOOD ISD,EDGEWOOD H S,UV,234903001,234903,234,07,VAN ZANDT,S,09 - 12,N,,,R
EDGEWOOD ISD,EDGEWOOD INT,EWNZ,234903042,234903,234,07,VAN ZANDT,E,03 - 05,N,,,R
EDGEWOOD ISD,EDGEWOOD MIDDLE,WS,234903041,234903,234,07,VAN ZANDT,M,06 - 08,N,,,R
EDGEWOOD ISD,GARDENDALE ELEMENTARY SCHOOL,N,015905108,015905,015,20,BEXAR,E,EE - 05,N,,,R
EDGEWOOD ISD,GUS GARCIA MIDDLE SCHOOL,,015905046,015905,015,20,BEXAR,M,06 - 08,N,,,A
EDGEWOOD ISD,H B GONZALEZ ELEMENTARY SCHOOL,,015905117,015905,015,20,BEXAR,E,PK - 05,N,,,R
EDGEWOOD ISD,JOHN F KENNEDY HIGH SCHOOL,RS,015905002,015905,015,20,BEXAR,S,09 - 12,N,,,A
EDGEWOOD ISD,L B JOHNSON ELEMENTARY SCHOOL,MNY,015905109,015905,015,20,BEXAR,E,PK - 05,N,,,R
EDGEWOOD ISD,LAS PALMAS ELEMENTARY SCHOOL,,015905110,015905,015,20,BEXAR,E,EE - 05,N,,,A
EDGEWOOD ISD,LOMA PARK ELEMENTARY SCHOOL,NY,015905112,015905,015,20,BEXAR,E,PK - 05,N,,,R
EDGEWOOD ISD,MEMORIAL HIGH SCHOOL,,015905003,015905,015,20,BEXAR,S,09 - 12,N,,,A
EDGEWOOD ISD,ROOSEVELT ELEMENTARY SCHOOL,E,015905113,015905,015,20,BEXAR,E,PK - 05,N,,,E
EDGEWOOD ISD,ROY CISNEROS EL,,015905104,015905,015,20,BEXAR,E,EE - 05,N,,,R
EDGEWOOD ISD,STAFFORD CENTER,,015905125,015905,015,20,BEXAR,E,PK - PK,N,,,X
EDGEWOOD ISD,STAFFORD EL,WY,015905114,015905,015,20,BEXAR,E,PK - 05,N,,,A
EDGEWOOD ISD,TRUMAN MIDDLE SCHOOL,X,015905045,015905,015,20,BEXAR,M,07 - 08,N,,,A
EDGEWOOD ISD,WINSTON ELEMENTARY SCHOOL,,015905116,015905,015,20,BEXAR,E,PK - 05,N,,,A
EDINBURG CISD,ANNE L MAGEE ELEMENTARY,AMN,108904126,108904,108,01,HIDALGO,E,PK - 05,N,,,E
EDINBURG CISD,AUSTIN ELEM,AEMNZ,108904101,108904,108,01,HIDALGO,E,EE - 05,N,,,E
EDINBURG CISD,B L GARZA MIDDLE SCHOOL,AEWS,108904043,108904,108,01,HIDALGO,M,06 - 08,N,,,R
EDINBURG CISD,BETTS ELEM,AEWMN,108904104,108904,108,01,HIDALGO,E,PK - 05,N,,,E
EDINBURG CISD,BREWSTER ELEM,W,108904102,108904,108,01,HIDALGO,E,PK - 08,N,,,R
EDINBURG CISD,CANO-GONZALEZ ELEM,WN,108904122,108904,108,01,HIDALGO,E,PK - 05,N,,,E
EDINBURG CISD,CANTERBURY ELEM,AEWMN,108904114,108904,108,01,HIDALGO,E,EE - 05,N,,,E
EDINBURG CISD,CARMEN V AVILA ELEMENTARY,AEWMNZ,108904125,108904,108,01,HIDALGO,E,PK - 05,N,,,E
EDINBURG CISD,CAVAZOS ELEM,WN,108904123,108904,108,01,HIDALGO,E,PK - 05,N,,,E
EDINBURG CISD,DE LA VINA ELEM,EWMN,108904117,108904,108,01,HIDALGO,E,PK - 05,N,,,E
EDINBURG CISD,DR THOMAS ESPARZA ELEMENTARY,AEWMN,108904127,108904,108,01,HIDALGO,E,PK - 05,N,,,E
EDINBURG CISD,ECONOMEDES H S,R,108904002,108904,108,01,HIDALGO,S,09 - 12,N,,,R
EDINBURG CISD,EDINBURG H S,RS,108904001,108904,108,01,HIDALGO,S,09 - 12,N,,,R
EDINBURG CISD,EDINBURG NORTH H S,PRS,108904003,108904,108,01,HIDALGO,S,09 - 12,N,,,R
EDINBURG CISD,EISENHOWER ELEM,AWMN,108904120,108904,108,01,HIDALGO,E,PK - 05,N,,,E
EDINBURG CISD,ESCANDON ELEM,AEWN,108904116,108904,108,01,HIDALGO,E,PK - 05,N,,,E
EDINBURG CISD,FRANCISCO BARRIENTES MIDDLE,W,108904046,108904,108,01,HIDALGO,M,06 - 08,N,,,R
EDINBURG CISD,FREDDY GONZALEZ ELEM,AEWMN,108904112,108904,108,01,HIDALGO,E,PK - 05,N,,,E
EDINBURG CISD,GUERRA ELEM,AEMN,108904109,108904,108,01,HIDALGO,E,PK - 05,N,,,E
EDINBURG CISD,HARGILL ELEM,AEMN,108904103,108904,108,01,HIDALGO,E,PK - 05,N,,,E
EDINBURG CISD,HARWELL MIDDLE SCHOOL,S,108904042,108904,108,01,HIDALGO,M,06 - 08,N,,,R
EDINBURG CISD,J J A E P,,108904039,108904,108,01,HIDALGO,S,09 - 09,N,,,X
EDINBURG CISD,JEFFERSON ELEM,AEWMN,108904105,108904,108,01,HIDALGO,E,PK - 05,N,,,E
EDINBURG CISD,JOHN F KENNEDY ELEM,AMNX,108904121,108904,108,01,HIDALGO,E,PK - 05,N,,,R
EDINBURG CISD,JUVENILE DETENTION CTR,,108904040,108904,108,01,HIDALGO,B,05 - 11,N,,,X
EDINBURG CISD,L B JOHNSON ELEM,WMX,108904113,108904,108,01,HIDALGO,E,PK - 05,N,,,R
EDINBURG CISD,LEE ELEM,E,108904107,108904,108,01,HIDALGO,E,EE - 05,N,,,R
EDINBURG CISD,LINCOLN ELEM,AEWMN,108904108,108904,108,01,HIDALGO,E,PK - 05,N,,,E
EDINBURG CISD,MEMORIAL MIDDLE SCHOOL,SY,108904045,108904,108,01,HIDALGO,M,06 - 08,N,,,R
EDINBURG CISD,MONTE CRISTO ELEM,ANX,108904115,108904,108,01,HIDALGO,E,PK - 05,N,,,R
EDINBURG CISD,SAN CARLOS ELEM,AEWMN,108904118,108904,108,01,HIDALGO,E,EE - 05,N,,,R
EDINBURG CISD,SOUTH MIDDLE SCHOOL,WS,108904044,108904,108,01,HIDALGO,M,06 - 08,N,,,R
EDINBURG CISD,TRAVIS ELEM,AW,108904111,108904,108,01,HIDALGO,E,PK - 05,N,,,R
EDINBURG CISD,TREVINO ELEM,AEWMNX,108904106,108904,108,01,HIDALGO,E,PK - 05,N,,,E
EDINBURG CISD,TRUMAN ELEM,EMN,108904119,108904,108,01,HIDALGO,E,PK - 05,N,,,R
EDINBURG CISD,VILLARREAL ELEM,EWMN,108904124,108904,108,01,HIDALGO,E,EE - 05,N,,,R
EDINBURG CISD,ZAVALA ELEM,AEWMN,108904110,108904,108,01,HIDALGO,E,PK - 05,N,,,E
EDNA ISD,EDNA ELEMENTARY,NY,120901104,120901,120,03,JACKSON,E,EE - 05,N,,,A
EDNA ISD,EDNA H S,,120901001,120901,120,03,JACKSON,S,09 - 12,N,,,R
EDNA ISD,MEADIE PUMPHREY JUNIOR HIGH SCHOOL,X,120901042,120901,120,03,JACKSON,M,06 - 08,N,,,A
EDUCATION CENTER,EDUCATION CENTER AT LITTLE ELM,SY,061802002,061802,061,11,DENTON,B,KG - 12,Y,,,A
EDUCATION CENTER,EDUCATION CENTER AT THE COLONY,EWS,061802001,061802,061,11,DENTON,B,KG - 12,Y,,,R
EDUCATION CENTER,THE EDUCATION CENTER AT AUBREY,ES,061802005,061802,061,11,DENTON,B,KG - 12,Y,,,R
EDUCATION CENTER,THE EDUCATION CENTER AT DENTON,UVJS,061802004,061802,061,11,DENTON,B,KG - 12,Y,,,A
EDUCATION CENTER,THE EDUCATION CENTER IN LEWISVILLE,,061802003,061802,061,11,DENTON,B,KG - 12,Y,,,L
EDUCATION CENTER INTERNATIONAL ACA,EDUCATION CENTER INTERNATIONAL ACA,ES,057833002,057833,057,10,DALLAS,E,KG - 08,Y,,,A
EDUCATION CENTER INTERNATIONAL ACA,MESQUITE CHARTER ACADEMY,RW,057833001,057833,057,10,DALLAS,E,KG - 06,Y,,,A
EHRHART SCHOOL,EHRHART SCHOOL,S,123805001,123805,123,05,JEFFERSON,E,PK - 08,Y,,,R
EL CAMPO ISD,EL CAMPO H S,,241903001,241903,241,03,WHARTON,S,09 - 12,N,,,A
EL CAMPO ISD,EL CAMPO MIDDLE,WS,241903041,241903,241,03,WHARTON,M,06 - 08,N,,,R
EL CAMPO ISD,HUTCHINS EL,,241903102,241903,241,03,WHARTON,E,02 - 03,N,,,R
EL CAMPO ISD,MYATT EL,,241903107,241903,241,03,WHARTON,E,EE - 01,N,241903102,HUTCHINS EL,R
EL CAMPO ISD,NORTHSIDE EL,M,241903103,241903,241,03,WHARTON,E,04 - 05,N,,,R
EL PASO ACADEMY,EL PASO ACADEMY,R,071804001,071804,071,19,EL PASO,S,09 - 12,Y,,,1
EL PASO ACADEMY,EL PASO ACADEMY WEST,R,071804002,071804,071,19,EL PASO,S,09 - 12,Y,,,1
EL PASO ISD,ALTA VISTA EL,ANY,071902102,071902,071,19,EL PASO,E,PK - 05,N,,,E
EL PASO ISD,ANDRESS H S,R,071902001,071902,071,19,EL PASO,S,09 - 12,N,,,A
EL PASO ISD,AOY EL,AEWMNZ,071902103,071902,071,19,EL PASO,E,EE - 05,N,,,E
EL PASO ISD,ARMENDARIZ MIDDLE,AS,071902054,071902,071,19,EL PASO,M,06 - 08,N,,,R
EL PASO ISD,AUSTIN H S,RS,071902002,071902,071,19,EL PASO,S,09 - 12,N,,,R
EL PASO ISD,BARRON EL,WMNX,071902165,071902,071,19,EL PASO,E,PK - 05,N,,,E
EL PASO ISD,BASSETT MIDDLE,Y,071902049,071902,071,19,EL PASO,M,06 - 08,N,,,R
EL PASO ISD,BEALL EL,A,071902104,071902,071,19,EL PASO,E,PK - 05,N,,,R
EL PASO ISD,BLISS EL,WNX,071902105,071902,071,19,EL PASO,E,EE - 05,N,,,R
EL PASO ISD,BONHAM EL,AEMNZ,071902106,071902,071,19,EL PASO,E,PK - 05,N,,,E
EL PASO ISD,BOWIE H S,RV,071902003,071902,071,19,EL PASO,S,09 - 12,N,,,R
EL PASO ISD,BRADLEY EL,MN,071902158,071902,071,19,EL PASO,E,PK - 05,N,,,E
EL PASO ISD,BROWN MIDDLE,AWM,071902056,071902,071,19,EL PASO,M,06 - 07,N,,,E
EL PASO ISD,BURGES H S,RVJS,071902004,071902,071,19,EL PASO,S,09 - 12,N,,,R
EL PASO ISD,BURLESON EL,EWMNZ,071902107,071902,071,19,EL PASO,E,EE - 05,N,,,R
EL PASO ISD,BURNET EL,,071902108,071902,071,19,EL PASO,E,PK - 05,N,,,R
EL PASO ISD,CANYON HILLS MIDDLE,Z,071902043,071902,071,19,EL PASO,M,06 - 08,N,,,R
EL PASO ISD,CHAPIN HS,RS,071902012,071902,071,19,EL PASO,S,09 - 12,N,,,R
EL PASO ISD,CHARLES MIDDLE,N,071902045,071902,071,19,EL PASO,M,06 - 08,N,,,E
EL PASO ISD,CIELO VISTA EL,EMN,071902151,071902,071,19,EL PASO,E,EE - 05,N,,,E
EL PASO ISD,CLARDY EL,NX,071902109,071902,071,19,EL PASO,E,PK - 05,N,,,R
EL PASO ISD,CLENDENIN EL,NY,071902149,071902,071,19,EL PASO,E,PK - 05,N,,,R
EL PASO ISD,COLDWELL EL,EMNY,071902110,071902,071,19,EL PASO,E,PK - 05,N,,,E
EL PASO ISD,COLIN L POWELL EL,N,071902175,071902,071,19,EL PASO,E,EE - 05,N,,,E
EL PASO ISD,COLLINS EL,NY,071902142,071902,071,19,EL PASO,E,PK - 05,N,,,E
EL PASO ISD,COOLEY EL,,071902111,071902,071,19,EL PASO,E,EE - 05,N,,,R
EL PASO ISD,CORONADO H S,PRVJS,071902005,071902,071,19,EL PASO,S,09 - 12,N,,,R
EL PASO ISD,CROCKETT EL,EWMN,071902112,071902,071,19,EL PASO,E,PK - 05,N,,,R
EL PASO ISD,CROSBY EL,MNZ,071902113,071902,071,19,EL PASO,E,PK - 05,N,,,R
EL PASO ISD,DELTA ACADEMY,A,071902025,071902,071,19,EL PASO,S,07 - 11,N,,,1
EL PASO ISD,DOUGLASS EL,EWMN,071902114,071902,071,19,EL PASO,E,EE - 05,N,,,E
EL PASO ISD,DOWELL EL,M,071902115,071902,071,19,EL PASO,E,EE - 05,N,,,R
EL PASO ISD,DR LORENZO G LAFARELLE JJAEP,,071902057,071902,071,19,EL PASO,M,07 - 08,N,,,X
EL PASO ISD,DR LORENZO G LAFARELLE MIDDLE,,071902040,071902,071,19,EL PASO,M,06 - 08,N,,,X
EL PASO ISD,EL PASO H S,RS,071902006,071902,071,19,EL PASO,S,09 - 12,N,,,A
EL PASO ISD,FANNIN EL,MN,071902116,071902,071,19,EL PASO,E,EE - 05,N,,,E
EL PASO ISD,FRANKLIN H S,PRVJS,071902010,071902,071,19,EL PASO,S,09 - 12,N,,,R
EL PASO ISD,GREEN EL,EWN,071902162,071902,071,19,EL PASO,E,PK - 05,N,,,E
EL PASO ISD,GUERRERO EL,EMN,071902163,071902,071,19,EL PASO,E,EE - 05,N,,,E
EL PASO ISD,GUILLEN MIDDLE,Z,071902044,071902,071,19,EL PASO,M,06 - 08,N,,,R
EL PASO ISD,H R MOYE EL,A,071902169,071902,071,19,EL PASO,E,EE - 05,N,,,R
EL PASO ISD,HART EL,EWMNY,071902118,071902,071,19,EL PASO,E,PK - 05,N,,,R
EL PASO ISD,HAWKINS EL,AWMNZ,071902119,071902,071,19,EL PASO,E,PK - 05,N,,,E
EL PASO ISD,HENDERSON MIDDLE,,071902041,071902,071,19,EL PASO,M,06 - 08,N,,,R
EL PASO ISD,HILLSIDE EL,EM,071902121,071902,071,19,EL PASO,E,EE - 05,N,,,R
EL PASO ISD,HORNEDO MIDDLE,AEZ,071902053,071902,071,19,EL PASO,M,08 - 08,N,,,R
EL PASO ISD,HOSPITAL CLASS,,071902024,071902,071,19,EL PASO,B,EE - 11,N,,,X
EL PASO ISD,HOUSTON ABOUT FACE ELEMENTARY,,071902171,071902,071,19,EL PASO,E,01 - 05,N,,,X
EL PASO ISD,HOUSTON EL,N,071902122,071902,071,19,EL PASO,E,PK - 05,N,,,R
EL PASO ISD,HUGHEY EL,EMNZ,071902123,071902,071,19,EL PASO,E,PK - 05,N,,,R
EL PASO ISD,IRVIN H S,R,071902008,071902,071,19,EL PASO,S,09 - 12,N,,,A
EL PASO ISD,JEFFERSON H S,,071902009,071902,071,19,EL PASO,S,09 - 12,N,,,A
EL PASO ISD,JOHNSON EL,NZ,071902155,071902,071,19,EL PASO,E,EE - 05,N,,,R
EL PASO ISD,KOHLBERG EL,EWMN,071902166,071902,071,19,EL PASO,E,EE - 05,N,,,E
EL PASO ISD,LAMAR EL,AEMNX,071902125,071902,071,19,EL PASO,E,PK - 05,N,,,E
EL PASO ISD,LEE EL,N,071902150,071902,071,19,EL PASO,E,PK - 05,N,,,R
EL PASO ISD,LINCOLN MIDDLE,,071902051,071902,071,19,EL PASO,M,06 - 08,N,,,R
EL PASO ISD,LOGAN EL,NX,071902128,071902,071,19,EL PASO,E,PK - 05,N,,,E
EL PASO ISD,MACARTHUR EL-INT,,071902129,071902,071,19,EL PASO,E,EE - 08,N,,,R
EL PASO ISD,MAGOFFIN MIDDLE,Z,071902047,071902,071,19,EL PASO,M,06 - 08,N,,,R
EL PASO ISD,MARGUERITE J LUNDY EL,EMNX,071902177,071902,071,19,EL PASO,E,KG - 05,N,,,E
EL PASO ISD,MESITA EL,AEWMN,071902130,071902,071,19,EL PASO,E,PK - 05,N,,,E
EL PASO ISD,MILAM EL,EWMNY,071902131,071902,071,19,EL PASO,E,PK - 05,N,,,E
EL PASO ISD,MITZI BOND ELEMENTARY,EWMNZ,071902160,071902,071,19,EL PASO,E,PK - 05,N,,,E
EL PASO ISD,MOREHEAD MIDDLE,S,071902046,071902,071,19,EL PASO,M,06 - 08,N,,,R
EL PASO ISD,MORENO EL,AEMNX,071902167,071902,071,19,EL PASO,E,PK - 05,N,,,E
EL PASO ISD,NEWMAN EL,AWNZ,071902133,071902,071,19,EL PASO,E,PK - 05,N,,,E
EL PASO ISD,NIXON EL,,071902161,071902,071,19,EL PASO,E,PK - 05,N,,,A
EL PASO ISD,PARK EL,EN,071902134,071902,071,19,EL PASO,E,PK - 05,N,,,E
EL PASO ISD,POLK EL,EWMN,071902159,071902,071,19,EL PASO,E,KG - 05,N,,,E
EL PASO ISD,PUTNAM EL,AEWMN,071902135,071902,071,19,EL PASO,E,PK - 05,N,,,R
EL PASO ISD,RICHARDSON MIDDLE,AS,071902055,071902,071,19,EL PASO,M,06 - 08,N,,,R
EL PASO ISD,RIVERA EL,N,071902156,071902,071,19,EL PASO,E,PK - 05,N,,,R
EL PASO ISD,ROBERTS EL,,071902136,071902,071,19,EL PASO,E,PK - 05,N,,,R
EL PASO ISD,ROSS MIDDLE,Y,071902042,071902,071,19,EL PASO,M,06 - 08,N,,,R
EL PASO ISD,RUSK EL,WMNZ,071902138,071902,071,19,EL PASO,E,PK - 05,N,,,R
