DISTNAME,CAMPNAME,CACKDTL,CAMPUS,DISTRICT,COUNTY,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLCHART,PAIRCAMP,PAIRNAME,C_RATING
BRAZOSPORT ISD,GLADYS POLK EL,WM,020905113,020905,020,04,BRAZORIA,E,EE - 04,N,,,E
BRAZOSPORT ISD,GRIFFITH EL,WMZ,020905114,020905,020,04,BRAZORIA,E,EE - 04,N,,,E
BRAZOSPORT ISD,JANE LONG EL,W,020905106,020905,020,04,BRAZORIA,E,EE - 04,N,,,R
BRAZOSPORT ISD,LAKE JACKSON INT,EWSX,020905043,020905,020,04,BRAZORIA,M,07 - 08,N,,,R
BRAZOSPORT ISD,LIGHTHOUSE LEARNING CENTER - AEC,,020905006,020905,020,04,BRAZORIA,S,09 - 12,N,,,1
BRAZOSPORT ISD,LIGHTHOUSE LEARNING CENTER - DAEP,,020905004,020905,020,04,BRAZORIA,B,02 - 12,N,,,X
BRAZOSPORT ISD,LIGHTHOUSE LEARNING CENTER - JJAE,,020905005,020905,020,04,BRAZORIA,S,08 - 12,N,,,X
BRAZOSPORT ISD,O A FLEMING EL,W,020905104,020905,020,04,BRAZORIA,E,PK - 04,N,,,R
BRAZOSPORT ISD,O M ROBERTS EL,EWM,020905109,020905,020,04,BRAZORIA,E,EE - 04,N,,,E
BRAZOSPORT ISD,O'HARA LANIER MIDDLE,EMZ,020905116,020905,020,04,BRAZORIA,M,05 - 06,N,,,A
BRAZOSPORT ISD,RASCO MIDDLE,AEMN,020905115,020905,020,04,BRAZORIA,M,05 - 06,N,,,R
BRAZOSPORT ISD,S F AUSTIN EL,EN,020905101,020905,020,04,BRAZORIA,E,PK - 06,N,,,R
BRAZOSPORT ISD,T W OGG EL,X,020905108,020905,020,04,BRAZORIA,E,EE - 04,N,,,R
BRAZOSPORT ISD,VELASCO EL,,020905110,020905,020,04,BRAZORIA,E,PK - 04,N,,,R
BRECKENRIDGE ISD,BRECKENRIDGE ALTER,,215901002,215901,215,14,STEPHENS,S,08 - 12,N,,,X
BRECKENRIDGE ISD,BRECKENRIDGE H S,RV,215901001,215901,215,14,STEPHENS,S,09 - 12,N,,,A
BRECKENRIDGE ISD,BRECKENRIDGE J H,EWSZ,215901041,215901,215,14,STEPHENS,M,07 - 08,N,,,R
BRECKENRIDGE ISD,EAST EL,,215901101,215901,215,14,STEPHENS,E,EE - 01,N,215901102,NORTH EL,R
BRECKENRIDGE ISD,NORTH EL,EM,215901102,215901,215,14,STEPHENS,E,02 - 03,N,,,R
BRECKENRIDGE ISD,SOUTH EL,W,215901103,215901,215,14,STEPHENS,E,04 - 06,N,,,A
BREMOND ISD,BREMOND EL,EWMN,198901101,198901,198,06,ROBERTSON,E,PK - 05,N,,,R
BREMOND ISD,BREMOND H S,RVMSX,198901001,198901,198,06,ROBERTSON,S,09 - 12,N,,,R
BREMOND ISD,BREMOND MIDDLE,W,198901041,198901,198,06,ROBERTSON,M,06 - 08,N,,,A
BRENHAM ISD,ALTON EL,Z,239901101,239901,239,06,WASHINGTON,E,PK - 04,N,,,R
BRENHAM ISD,BASE ALTERNATIVE CAMPUS,A,239901044,239901,239,06,WASHINGTON,M,05 - 08,N,,,1
BRENHAM ISD,BRENHAM ALTERNATIVE,,239901002,239901,239,06,WASHINGTON,S,12 - 12,N,239901000,BRENHAM ISD,A
BRENHAM ISD,BRENHAM EL,,239901102,239901,239,06,WASHINGTON,E,EE - 04,N,,,E
BRENHAM ISD,BRENHAM HIGH SCHOOL,AP,239901001,239901,239,06,WASHINGTON,S,09 - 12,N,,,A
BRENHAM ISD,BRENHAM J H,EWS,239901042,239901,239,06,WASHINGTON,M,07 - 08,N,,,A
BRENHAM ISD,BRENHAM MIDDLE,EM,239901041,239901,239,06,WASHINGTON,M,05 - 06,N,,,R
BRENHAM ISD,FIVE OAKS,,239901105,239901,239,06,WASHINGTON,B,03 - 11,N,,,X
BRENHAM ISD,KRAUSE ELEMENTARY,WMX,239901103,239901,239,06,WASHINGTON,E,PK - 04,N,,,E
BRIDGE CITY ISD,BRIDGE CITY H S,UVESX,181901001,181901,181,05,ORANGE,S,09 - 12,N,,,R
BRIDGE CITY ISD,BRIDGE CITY INT,EWMN,181901103,181901,181,05,ORANGE,E,03 - 08,N,,,E
BRIDGE CITY ISD,BRIDGE CITY MIDDLE,EX,181901041,181901,181,05,ORANGE,M,06 - 08,N,,,R
BRIDGE CITY ISD,HATTON ELEMENTARY,,181901101,181901,181,05,ORANGE,E,EE - 02,N,181901103,BRIDGE CITY INT,E
BRIDGE CITY ISD,SIMS EL,,181901102,181901,181,05,ORANGE,E,01 - 02,N,181901103,BRIDGE CITY INT,E
BRIDGEPORT ISD,BRIDGEPORT ALTERNATIVE LEARNING C,,249903002,249903,249,11,WISE,S,10 - 12,N,,,1
BRIDGEPORT ISD,BRIDGEPORT EL,,249903101,249903,249,11,WISE,E,EE - 02,N,249903102,BRIDGEPORT INT,A
BRIDGEPORT ISD,BRIDGEPORT H S,R,249903001,249903,249,11,WISE,S,09 - 12,N,,,A
BRIDGEPORT ISD,BRIDGEPORT INT,WZ,249903102,249903,249,11,WISE,E,03 - 05,N,,,A
BRIDGEPORT ISD,BRIDGEPORT MIDDLE,,249903041,249903,249,11,WISE,M,06 - 08,N,,,A
BRIGHT IDEAS CHARTER,BRIGHT IDEAS CHARTER,DRVWS,243801001,243801,243,09,WICHITA,B,KG - 12,Y,,,A
BROADDUS ISD,BROADDUS EL,EWMN,203902101,203902,203,07,SAN AUGUSTINE,E,PK - 06,N,,,R
BROADDUS ISD,BROADDUS H S,UW,203902001,203902,203,07,SAN AUGUSTINE,S,07 - 12,N,,,A
BROCK ISD,BROCK ELEMENTARY,EWMN,184909101,184909,184,11,PARKER,E,KG - 05,N,,,R
BROCK ISD,BROCK H S,AUVEMSY,184909001,184909,184,11,PARKER,S,09 - 12,N,,,R
BROCK ISD,BROCK MIDDLE SCHOOL,AEWMNSZ,184909041,184909,184,11,PARKER,M,06 - 08,N,,,R
BRONTE ISD,BRONTE EL,ENY,041901101,041901,041,15,COKE,E,EE - 06,N,,,R
BRONTE ISD,BRONTE H S,AUVWZ,041901001,041901,041,15,COKE,S,07 - 12,N,,,A
BRONTE ISD,FAIRVIEW ACCELERATED,,041901003,041901,041,15,COKE,S,09 - 12,N,,,1
BRONTE ISD,FAIRVIEW DAEP,,041901005,041901,041,15,COKE,S,09 - 12,N,,,X
BROOKELAND ISD,BROOKELAND EL,AEY,121902101,121902,121,05,JASPER,E,PK - 05,N,,,R
BROOKELAND ISD,BROOKELAND H S,E,121902001,121902,121,05,JASPER,B,06 - 12,N,,,A
BROOKESMITH ISD,BROOKESMITH EL,Y,025908101,025908,025,15,BROWN,E,EE - 08,N,,,A
BROOKESMITH ISD,BROOKESMITH H S,UVEMSZ,025908001,025908,025,15,BROWN,S,09 - 12,N,,,R
BROOKS ACADEMY OF SCIENCE AND ENGI,BROOKS ACADEMY OF SCIENCE AND ENGI,E,015830001,015830,015,20,BEXAR,B,06 - 10,Y,,,A
BROOKS COUNTY ISD,FALFURRIAS ELEM,,024901101,024901,024,02,BROOKS,E,02 - 05,N,,,A
BROOKS COUNTY ISD,FALFURRIAS H S,,024901001,024901,024,02,BROOKS,S,09 - 12,N,,,A
BROOKS COUNTY ISD,FALFURRIAS J H,E,024901041,024901,024,02,BROOKS,M,06 - 08,N,,,A
BROOKS COUNTY ISD,LASATER EL,,024901103,024901,024,02,BROOKS,E,PK - 01,N,024901101,FALFURRIAS ELEM,A
BROWNFIELD ISD,BROWNFIELD H S,,223901001,223901,223,17,TERRY,S,09 - 12,N,,,A
BROWNFIELD ISD,BROWNFIELD MIDDLE,AS,223901041,223901,223,17,TERRY,M,06 - 08,N,,,A
BROWNFIELD ISD,COLONIAL HEIGHTS EL,,223901101,223901,223,17,TERRY,E,EE - 01,N,223901102,OAK GROVE EL,A
BROWNFIELD ISD,OAK GROVE EL,N,223901102,223901,223,17,TERRY,E,02 - 05,N,,,A
BROWNSBORO ISD,ACES CAMPUS,,107902002,107902,107,07,HENDERSON,S,11 - 12,N,,,1
BROWNSBORO ISD,BROWNSBORO EL,EM,107902101,107902,107,07,HENDERSON,E,EE - 03,N,,,R
BROWNSBORO ISD,BROWNSBORO H S,,107902001,107902,107,07,HENDERSON,S,09 - 12,N,,,A
BROWNSBORO ISD,BROWNSBORO INT,EM,107902104,107902,107,07,HENDERSON,E,04 - 06,N,,,R
BROWNSBORO ISD,BROWNSBORO J H,EW,107902041,107902,107,07,HENDERSON,M,07 - 08,N,,,A
BROWNSBORO ISD,CHANDLER EL,EM,107902103,107902,107,07,HENDERSON,E,PK - 03,N,,,E
BROWNSBORO ISD,CHANDLER INTERMEDIATE,EMN,107902102,107902,107,07,HENDERSON,E,04 - 06,N,,,R
BROWNSVILLE ISD,AIKEN EL,AWMN,031901133,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,BENAVIDES EL,AEWMN,031901135,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,BESTEIRO MIDDLE,AES,031901048,031901,031,01,CAMERON,M,06 - 08,N,,,A
BROWNSVILLE ISD,BRITE ELEMENTARY,MNX,031901140,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,BURNS EL,AW,031901128,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,CAMERON CO J J A E P,,031901034,031901,031,01,CAMERON,B,06 - 12,N,,,X
BROWNSVILLE ISD,CANALES EL,AN,031901101,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,CASTANEDA EL,AWMNZ,031901115,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,CHAMPION EL,AMNY,031901136,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,CROMACK EL,AM,031901102,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,CUMMINGS MIDDLE,WS,031901042,031901,031,01,CAMERON,M,06 - 08,N,,,A
BROWNSVILLE ISD,DEL CASTILLO EL,AMN,031901120,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,EGLY EL,AEWMNZ,031901123,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,EL JARDIN EL,MN,031901105,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,FAULK MIDDLE,A,031901043,031901,031,01,CAMERON,M,06 - 08,N,,,A
BROWNSVILLE ISD,GALLEGOS EL,AEMN,031901138,031901,031,01,CAMERON,E,PK - 05,N,,,E
BROWNSVILLE ISD,GARCIA MIDDLE,AES,031901053,031901,031,01,CAMERON,M,06 - 08,N,,,A
BROWNSVILLE ISD,GARDEN PARK EL,AMNX,031901106,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,GARZA EL,ANY,031901124,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,GONZALEZ EL,AWMN,031901130,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,HANNA H S,RVSY,031901001,031901,031,01,CAMERON,S,09 - 12,N,,,R
BROWNSVILLE ISD,HUDSON EL,AEWMN,031901134,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,LONGORIA EL,AEWMN,031901103,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,LOPEZ H S,DR,031901007,031901,031,01,CAMERON,S,09 - 12,N,,,A
BROWNSVILLE ISD,LUCIO MIDDLE,AEWMNSY,031901051,031901,031,01,CAMERON,M,06 - 08,N,,,R
BROWNSVILLE ISD,MARTIN EL,AEWMNX,031901104,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,MORNINGSIDE EL,AEWMNX,031901129,031901,031,01,CAMERON,E,PK - 05,N,,,E
BROWNSVILLE ISD,OLIVEIRA MIDDLE,EW,031901045,031901,031,01,CAMERON,M,06 - 08,N,,,A
BROWNSVILLE ISD,ORTIZ EL,AWMN,031901139,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,PACE H S,RSX,031901003,031901,031,01,CAMERON,S,09 - 12,N,,,A
BROWNSVILLE ISD,PALM GROVE EL,AWMN,031901122,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,PAREDES EL,AEWMN,031901137,031901,031,01,CAMERON,E,PK - 05,N,,,E
BROWNSVILLE ISD,PEREZ EL,WMNY,031901121,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,PERKINS MIDDLE,EW,031901046,031901,031,01,CAMERON,M,06 - 08,N,,,A
BROWNSVILLE ISD,PORTER H S,DR,031901002,031901,031,01,CAMERON,S,09 - 12,N,,,A
BROWNSVILLE ISD,PUTEGNAT EL,AWMNX,031901108,031901,031,01,CAMERON,E,PK - 05,N,,,E
BROWNSVILLE ISD,RESACA EL,AEWMN,031901109,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,RIVERA H S,DR,031901004,031901,031,01,CAMERON,S,09 - 12,N,,,A
BROWNSVILLE ISD,RUSSELL EL,EMNZ,031901110,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,SHARP EL,AEWMNX,031901111,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,SKINNER EL,AW,031901112,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,SOUTHMOST EL,AMN,031901131,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,STELL MIDDLE,AEWNS,031901044,031901,031,01,CAMERON,M,06 - 08,N,,,R
BROWNSVILLE ISD,STILLMAN MIDDLE,AEWS,031901054,031901,031,01,CAMERON,M,06 - 08,N,,,R
BROWNSVILLE ISD,VELA MIDDLE,AEWMNS,031901047,031901,031,01,CAMERON,M,06 - 08,N,,,R
BROWNSVILLE ISD,VERMILLION ROAD EL,AMN,031901126,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,VICTORIA HEIGHTS EL,AWM,031901113,031901,031,01,CAMERON,E,EE - 05,N,,,A
BROWNSVILLE ISD,VILLA NUEVA EL,A,031901117,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,YTURRIA EL,AEWMNX,031901132,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNWOOD ISD,BROWNWOOD ACCELERATED H S,,025902003,025902,025,15,BROWN,S,09 - 12,N,,,1
BROWNWOOD ISD,BROWNWOOD DAEP,,025902042,025902,025,15,BROWN,S,07 - 11,N,,,X
BROWNWOOD ISD,BROWNWOOD H S,VS,025902001,025902,025,15,BROWN,S,09 - 12,N,,,R
BROWNWOOD ISD,BROWNWOOD INT,EMNY,025902108,025902,025,15,BROWN,M,05 - 06,N,,,R
BROWNWOOD ISD,BROWNWOOD MIDDLE,EWNS,025902041,025902,025,15,BROWN,M,07 - 08,N,,,R
BROWNWOOD ISD,COGGIN EL,WM,025902101,025902,025,15,BROWN,E,04 - 04,N,,,R
BROWNWOOD ISD,EAST EL,E,025902109,025902,025,15,BROWN,E,EE - 03,N,,,A
BROWNWOOD ISD,NORTHWEST EL,M,025902106,025902,025,15,BROWN,E,PK - 03,N,,,R
BROWNWOOD ISD,WOODLAND HEIGHTS EL,EM,025902107,025902,025,15,BROWN,E,EE - 03,N,,,E
BRUCEVILLE-EDDY ISD,AXTELL/BE DAEP,,161919005,161919,161,12,MCLENNAN,B,06 - 11,N,,,X
BRUCEVILLE-EDDY ISD,AXTELL/BRUCEVILLE-EDDY LEARNING C,,161919002,161919,161,12,MCLENNAN,S,10 - 12,N,,,1
BRUCEVILLE-EDDY ISD,B-E ACHIEVEMENT CTR,A,161919198,161919,161,12,MCLENNAN,B,06 - 11,N,,,1
BRUCEVILLE-EDDY ISD,BRUCEVILLE-EDDY EL,E,161919101,161919,161,12,MCLENNAN,E,EE - 03,N,,,A
BRUCEVILLE-EDDY ISD,BRUCEVILLE-EDDY H S,AUVZ,161919001,161919,161,12,MCLENNAN,S,10 - 12,N,,,A
BRUCEVILLE-EDDY ISD,BRUCEVILLE-EDDY INTERMEDIATE,EWNY,161919042,161919,161,12,MCLENNAN,E,04 - 06,N,,,R
BRUCEVILLE-EDDY ISD,BRUCEVILLE-EDDY MIDDLE,EWS,161919041,161919,161,12,MCLENNAN,M,07 - 09,N,,,R
BRYAN ISD,ALTON BOWEN ELEMENTARY,WM,021902117,021902,021,06,BRAZOS,E,KG - 05,N,,,R
BRYAN ISD,ANSON JONES ELEMENTARY,Y,021902115,021902,021,06,BRAZOS,E,KG - 05,N,,,A
BRYAN ISD,BEN MILAM ELEMENTARY,,021902109,021902,021,06,BRAZOS,E,EE - 03,N,,,A
BRYAN ISD,BONHAM ELEMENTARY,NY,021902103,021902,021,06,BRAZOS,E,KG - 05,N,,,R
BRYAN ISD,BRAZOS CO JUVENILE DETENTION CENT,,021902014,021902,021,06,BRAZOS,S,07 - 11,N,,,X
BRYAN ISD,BRAZOS COUNTY JJAEP,,021902015,021902,021,06,BRAZOS,M,06 - 06,N,,,X
BRYAN ISD,BRYAN COLLEGIATE HIGH SCHOOL,EMY,021902003,021902,021,06,BRAZOS,S,09 - 09,N,,,R
BRYAN ISD,BRYAN H S,,021902001,021902,021,06,BRAZOS,S,09 - 12,N,,,A
BRYAN ISD,CARVER EARLY CHILDHOOD CENTER,,021902116,021902,021,06,BRAZOS,E,EE - PK,N,,,X
BRYAN ISD,CROCKETT ELEMENTARY,,021902105,021902,021,06,BRAZOS,E,KG - 05,N,,,L
BRYAN ISD,FANNIN ELEMENTARY,,021902106,021902,021,06,BRAZOS,E,KG - 05,N,,,L
BRYAN ISD,HENDERSON ELEMENTARY,,021902107,021902,021,06,BRAZOS,E,EE - 05,N,,,A
BRYAN ISD,JANE LONG,,021902045,021902,021,06,BRAZOS,M,06 - 08,N,,,A
BRYAN ISD,JOHNSON ELEMENTARY,EWMNY,021902108,021902,021,06,BRAZOS,E,KG - 05,N,,,E
BRYAN ISD,KEMP ELEMENTARY,,021902101,021902,021,06,BRAZOS,E,KG - 05,N,,,A
BRYAN ISD,LAMAR ALTERNATIVE HIGH SCHOOL,,021902017,021902,021,06,BRAZOS,S,09 - 12,N,,,1
BRYAN ISD,MARY BRANCH ELEMENTARY,Y,021902114,021902,021,06,BRAZOS,E,KG - 05,N,,,A
BRYAN ISD,MITCHELL ELEMENTARY,,021902119,021902,021,06,BRAZOS,E,KG - 05,N,,,A
BRYAN ISD,NAVARRO ELEMENTARY,,021902113,021902,021,06,BRAZOS,E,KG - 05,N,,,R
BRYAN ISD,NEAL ELEMENTARY,AW,021902118,021902,021,06,BRAZOS,E,KG - 05,N,,,A
BRYAN ISD,SAM HOUSTON ELEMENTARY,WN,021902112,021902,021,06,BRAZOS,E,KG - 05,N,,,R
BRYAN ISD,SAM RAYBURN,E,021902046,021902,021,06,BRAZOS,M,06 - 08,N,,,A
BRYAN ISD,SPECIAL OPPORTUNITY SCHOOL,,021902012,021902,021,06,BRAZOS,B,06 - 12,N,,,X
BRYAN ISD,STEPHEN F AUSTIN,,021902041,021902,021,06,BRAZOS,M,06 - 08,N,,,A
BRYAN ISD,SUL ROSS ELEMENTARY,WNZ,021902110,021902,021,06,BRAZOS,E,KG - 05,N,,,R
BRYSON ISD,BRYSON SCHOOL,RUW,119901001,119901,119,09,JACK,B,PK - 12,N,,,A
BUCKHOLTS ISD,BUCKHOLTS SCHOOL,X,166907001,166907,166,06,MILAM,B,PK - 12,N,,,A
BUENA VISTA ISD,BUENA VISTA SCHOOL,UWS,186901001,186901,186,18,PECOS,B,PK - 12,N,,,A
BUFFALO ISD,BUFFALO EL,N,145901102,145901,145,06,LEON,E,EE - 05,N,,,R
BUFFALO ISD,BUFFALO H S,US,145901002,145901,145,06,LEON,S,09 - 12,N,,,A
BUFFALO ISD,BUFFALO JUNIOR HIGH,ASX,145901041,145901,145,06,LEON,M,06 - 08,N,,,A
BULLARD ISD,BULLARD ES,EM,212902101,212902,212,07,SMITH,E,PK - 03,N,,,R
BULLARD ISD,BULLARD H S,RUV,212902001,212902,212,07,SMITH,S,09 - 12,N,,,A
BULLARD ISD,BULLARD INTERMEDIATE,N,212902102,212902,212,07,SMITH,E,04 - 05,N,,,A
BULLARD ISD,BULLARD MS,AES,212902041,212902,212,07,SMITH,M,06 - 08,N,,,A
BUNA ISD,BUNA EL,EM,121903101,121903,121,05,JASPER,E,PK - 05,N,,,R
BUNA ISD,BUNA H S,RS,121903001,121903,121,05,JASPER,S,09 - 12,N,,,A
BUNA ISD,BUNA J H,EW,121903041,121903,121,05,JASPER,M,06 - 08,N,,,A
BURKBURNETT ISD,ALTER ED CTR,,243901002,243901,243,09,WICHITA,S,11 - 12,N,,,1
BURKBURNETT ISD,BURKBURNETT H S,,243901001,243901,243,09,WICHITA,S,09 - 12,N,,,A
BURKBURNETT ISD,BURKBURNETT MIDDLE SCHOOL,EWSY,243901041,243901,243,09,WICHITA,M,06 - 08,N,,,A
BURKBURNETT ISD,I C EVANS EL,WMNX,243901104,243901,243,09,WICHITA,E,EE - 05,N,,,R
BURKBURNETT ISD,JOHN G HARDIN EL,WN,243901101,243901,243,09,WICHITA,E,PK - 05,N,,,R
BURKBURNETT ISD,JOHN G TOWER EL,EWMN,243901103,243901,243,09,WICHITA,E,PK - 05,N,,,R
BURKEVILLE ISD,BURKEVILLE EL,N,176901101,176901,176,05,NEWTON,E,PK - 06,N,,,R
BURKEVILLE ISD,BURKEVILLE HIGH SCHOOL,A,176901001,176901,176,05,NEWTON,S,09 - 12,N,,,A
BURKEVILLE ISD,BURKEVILLE MIDDLE SCHOOL,AENS,176901041,176901,176,05,NEWTON,M,07 - 08,N,,,A
BURLESON ISD,BRANSOM ELEMENTARY,EWMN,126902108,126902,126,11,JOHNSON,E,EE - 05,N,,,R
BURLESON ISD,BURLESON H S,S,126902001,126902,126,11,JOHNSON,S,09 - 12,N,,,A
BURLESON ISD,CROSSROADS HIGH SCHOOL,D,126902003,126902,126,11,JOHNSON,S,10 - 12,N,,,1
BURLESON ISD,FRAZIER EL,,126902102,126902,126,11,JOHNSON,E,PK - 05,N,,,R
BURLESON ISD,HUGHES MIDDLE SCHOOL,ESX,126902041,126902,126,11,JOHNSON,M,06 - 08,N,,,A
BURLESON ISD,JACK TAYLOR EL,W,126902105,126902,126,11,JOHNSON,E,EE - 05,N,,,A
BURLESON ISD,JOHNSON COUNTY JJAEP,,126902004,126902,126,11,JOHNSON,S,10 - 10,N,,,X
BURLESON ISD,MOUND EL,EMNX,126902103,126902,126,11,JOHNSON,E,EE - 05,N,,,R
BURLESON ISD,NICK KERR MIDDLE SCHOOL,EWS,126902042,126902,126,11,JOHNSON,M,06 - 08,N,,,A
BURLESON ISD,NORWOOD EL,MNX,126902104,126902,126,11,JOHNSON,E,PK - 05,N,,,R
BURLESON ISD,TARRANT COUNTY J J A E P,,126902005,126902,126,11,JOHNSON,B,06 - 10,N,,,X
BURLESON ISD,THE ACADEMY AT NOLA DUNN,EWMN,126902101,126902,126,11,JOHNSON,E,KG - 05,N,,,E
BURLESON ISD,WILLIAM STRIBLING EL,EMN,126902107,126902,126,11,JOHNSON,E,KG - 05,N,,,R
BURNET CISD,BERTRAM EL,E,027903102,027903,027,13,BURNET,E,KG - 05,N,,,R
BURNET CISD,BURNET EL,,027903101,027903,027,13,BURNET,E,EE - 01,N,027903103,SHADY GROVE EL,R
BURNET CISD,BURNET H S,U,027903001,027903,027,13,BURNET,S,09 - 12,N,,,A
BURNET CISD,BURNET MIDDLE,,027903041,027903,027,13,BURNET,M,06 - 08,N,,,A
BURNET CISD,QUEST,,027903003,027903,027,13,BURNET,S,09 - 12,N,,,1
BURNET CISD,RJ RICHEY ELEMENTARY,N,027903104,027903,027,13,BURNET,E,04 - 05,N,,,R
BURNET CISD,SHADY GROVE EL,E,027903103,027903,027,13,BURNET,E,02 - 03,N,,,R
BURNHAM WOOD CHARTER SCHOOL DISTRI,DAVINCI SCHOOL FOR SCIENCE AND TH,AEMNS,071801003,071801,071,19,EL PASO,M,04 - 08,Y,,,E
BURNHAM WOOD CHARTER SCHOOL DISTRI,HOWARD BURNHAM ELEMENTARY SCHOOL,AEM,071801001,071801,071,19,EL PASO,E,KG - 03,Y,,,E
BURTON ISD,BURTON EL,EMNY,239903101,239903,239,06,WASHINGTON,E,EE - 06,N,,,R
BURTON ISD,BURTON H S,AVEWNSX,239903001,239903,239,06,WASHINGTON,S,07 - 12,N,,,R
BUSHLAND ISD,BUSHLAND EL,EM,188904101,188904,188,16,POTTER,E,EE - 04,N,,,R
BUSHLAND ISD,BUSHLAND HS,VS,188904001,188904,188,16,POTTER,S,09 - 12,N,,,A
BUSHLAND ISD,BUSHLAND MIDDLE,EWNS,188904041,188904,188,16,POTTER,M,05 - 08,N,,,R
BYERS ISD,BYERS SCHOOL,RUEY,039901001,039901,039,09,CLAY,B,PK - 12,N,,,A
BYNUM ISD,BYNUM SCHOOL,AUVEWS,109902001,109902,109,12,HILL,B,EE - 12,N,,,A
CADDO MILLS ISD,CADDO MILLS EL,EWNY,116901101,116901,116,10,HUNT,E,EE - 05,N,,,R
CADDO MILLS ISD,CADDO MILLS H S,ARUVEMSZ,116901001,116901,116,10,HUNT,S,09 - 12,N,,,R
CADDO MILLS ISD,CADDO MILLS MIDDLE,AEWNS,116901041,116901,116,10,HUNT,M,06 - 08,N,,,E
CALALLEN ISD,CALALLEN EAST ELEMENTARY,EM,178903104,178903,178,02,NUECES,E,PK - 03,N,,,E
CALALLEN ISD,CALALLEN HIGH SCHOOL,PS,178903001,178903,178,02,NUECES,S,09 - 12,N,,,A
CALALLEN ISD,CALALLEN MIDDLE SCHOOL,EWSY,178903041,178903,178,02,NUECES,M,06 - 08,N,,,R
CALALLEN ISD,CALALLEN WOOD RIVER ELEMENTARY,EM,178903105,178903,178,02,NUECES,E,KG - 03,N,,,R
CALALLEN ISD,MAGEE ELEMENTARY,M,178903103,178903,178,02,NUECES,E,EE - 05,N,,,A
CALALLEN ISD,NUECES CO J J A E P,,178903003,178903,178,02,NUECES,B,06 - 11,N,,,X
CALDWELL ISD,CALDWELL EL,,026901101,026901,026,06,BURLESON,E,EE - 02,N,026901042,CALDWELL INT,R
CALDWELL ISD,CALDWELL H S,US,026901001,026901,026,06,BURLESON,S,09 - 12,N,,,A
CALDWELL ISD,CALDWELL INT,MN,026901042,026901,026,06,BURLESON,E,03 - 05,N,,,R
CALDWELL ISD,CALDWELL MIDDLE,EWNS,026901041,026901,026,06,BURLESON,M,06 - 08,N,,,R
CALHOUN COUNTY ISD,CALHOUN H S,R,029901001,029901,029,03,CALHOUN,S,09 - 12,N,,,A
CALHOUN COUNTY ISD,HARRISON/JEFFERSON/MADISON COMPLE,EWMN,029901101,029901,029,03,CALHOUN,E,EE - 05,N,,,R
CALHOUN COUNTY ISD,HOPE H S,,029901003,029901,029,03,CALHOUN,S,09 - 12,N,,,1
CALHOUN COUNTY ISD,J J A E P,,029901004,029901,029,03,CALHOUN,S,07 - 10,N,,,X
CALHOUN COUNTY ISD,JACKSON/ROOSEVELT COMPLEX,EWMN,029901102,029901,029,03,CALHOUN,E,PK - 05,N,,,E
CALHOUN COUNTY ISD,POINT COMFORT EL,EWMNY,029901104,029901,029,03,CALHOUN,E,PK - 05,N,,,R
CALHOUN COUNTY ISD,PORT O CONNOR EL,AEWMNX,029901105,029901,029,03,CALHOUN,E,PK - 06,N,,,E
